GEOID,gmfd_mad,gmfd_sd
05021,0.9964,0.9987
05023,0.9975,0.9986
05025,0.9364,0.9831
05027,0.9403,0.9846
05029,0.9883,0.9905
05031,0.981,1.0
05033,0.6747000000000001,0.9973
05035,0.9823,0.9998
05037,0.8865,0.9995
05039,0.8829,0.9788
05041,0.9687,0.909
05043,0.9574,0.9693
05045,0.9807,0.9904
05047,0.8135,0.9833
05049,0.9967,0.9968
05051,0.8173,0.9856
05053,0.8190999999999999,0.9766
05055,0.9834,1.0
05057,0.6712,0.8582
05059,0.8865999999999999,0.9838
05061,0.6769000000000001,0.9083
05063,0.9962,0.9979
05065,1.0,0.9994
05067,0.9319999999999999,0.9966
05069,0.9006,0.983
05071,0.9645,0.9885
05073,0.9101,0.9782
05075,0.986,0.9989
05077,0.6860999999999999,0.9939
05079,0.9837,0.9847
05081,0.7618,0.8686
05083,0.8113,0.9482
05085,0.7824,0.9902
05087,0.9646,0.9877
05089,0.997,0.9997
05091,0.8583000000000001,0.9716
05093,0.992,1.0
05095,0.9318,0.9806
05097,0.7605,0.9549
05099,0.4262,0.8779
05101,0.9833,0.9987
05103,0.6248,0.9633
05105,0.9899,0.9901
05107,0.832,0.9647
05109,0.8928,0.9392
05111,0.9817,1.0
05113,0.7689,0.8853
05115,0.9913,0.996
05117,0.7332000000000001,0.9943
05119,0.9363,0.9887
05121,0.9971,0.995
05123,0.8721,0.9991
05125,0.9742999999999999,0.9932
05127,0.8351,0.942
05129,0.9998,0.9998
05131,0.6917,0.9888
05133,0.6937,0.8838
05135,0.9957,0.9986
05137,1.0,0.9999
05139,0.9987,0.9938
05141,0.9995,0.9981
05143,0.8626,0.9985
05145,0.892,0.9963
05147,0.8934,0.9925
05149,0.9502,0.9611999999999999
06001,0.9993,0.9936
06003,0.906,0.9763
06005,0.9123,0.9453
06007,0.9186,0.9892
06009,0.9734,0.9522
06011,0.9973,0.9996
06013,0.9996,0.9973
06015,0.9776,0.9897
06017,0.8482000000000001,0.9174
06019,0.9994,0.9993
06021,0.9981,0.9997
06023,0.5842,0.9405
06025,0.9999,1.0
06027,0.9997,1.0
06029,0.9118999999999999,0.9979
06031,1.0,1.0
06033,0.6697,0.8959
06035,0.9999,1.0
06037,0.44009999999999994,0.7382
06039,0.9996,0.9955
06041,0.9233,0.8906
06043,0.9935,0.9652
06045,0.5496,0.8731
06047,1.0,1.0
06049,1.0,1.0
06051,0.998,0.9998
06053,0.9435,0.7132000000000001
06055,0.9909,0.9792
06057,0.6091,0.8773
06059,0.09329999999999994,0.6769000000000001
06061,0.7311,0.9225
06063,0.9978,0.9682999999999999
06065,0.9518,0.9797
06067,0.9992,1.0
06069,0.9962,0.9767
06071,0.7851,0.9934
06073,0.09029999999999994,0.6412
06075,0.9983,0.9812
06077,0.9993,0.9998
06079,0.6426000000000001,0.8269
06081,0.9993,0.9576
06083,0.23559999999999992,0.8334
06085,0.9995,0.9759
06087,0.9988,0.9244
06089,0.8936,0.9914
06091,0.9516,0.9736
06093,0.9332,1.0
06095,1.0,0.9998
06097,0.773,0.8904
06099,0.9999,1.0
06101,1.0,1.0
06103,0.9362,0.9937
06105,0.49049999999999994,0.9629
06107,0.9869,0.995
06109,0.9935,0.9464
06111,0.29259999999999997,0.7747999999999999
06113,0.9998,0.9998
06115,0.9355,0.9831
08001,1.0,1.0
08003,1.0,1.0
08005,1.0,1.0
08007,1.0,1.0
08009,1.0,1.0
08011,1.0,1.0
08013,1.0,1.0
08014,1.0,1.0
08015,1.0,1.0
08017,1.0,1.0
08019,1.0,1.0
08021,1.0,1.0
08023,1.0,1.0
08025,1.0,1.0
08027,1.0,1.0
08029,0.9999,1.0
08031,1.0,1.0
08033,0.9933,1.0
08035,1.0,1.0
08037,1.0,1.0
08039,1.0,1.0
08041,0.9999,1.0
08043,1.0,1.0
08045,0.9993,1.0
08047,1.0,1.0
08049,1.0,1.0
08051,1.0,1.0
08053,1.0,1.0
08055,1.0,1.0
08057,1.0,1.0
08059,1.0,1.0
08061,1.0,1.0
08063,1.0,1.0
08065,1.0,1.0
08067,1.0,1.0
08069,1.0,1.0
08071,1.0,1.0
08073,1.0,1.0
08075,1.0,1.0
08077,0.9961,1.0
08079,1.0,1.0
08081,0.9999,1.0
08083,1.0,1.0
08085,0.9997,1.0
08087,1.0,1.0
08089,1.0,1.0
08091,0.9999,1.0
08093,1.0,1.0
08095,1.0,1.0
08097,1.0,1.0
08099,1.0,1.0
08101,1.0,1.0
08103,0.9988,1.0
08105,1.0,1.0
08107,1.0,1.0
08109,1.0,1.0
08111,0.9999,1.0
08113,0.9991,1.0
08115,0.9996,1.0
08117,1.0,1.0
08119,1.0,1.0
08121,1.0,1.0
08123,1.0,1.0
08125,1.0,1.0
09001,0.6859,0.8284
09003,0.8353,0.9062
09005,0.8934,0.8962
09007,0.5811,0.8677
09009,0.39579999999999993,0.825
09011,0.43110000000000004,0.7582
09013,0.7974,0.7338
09015,0.7616,0.614
10001,0.6462,0.6921999999999999
10003,0.6103000000000001,0.892
10005,0.9742,0.99
11001,0.9497,0.9998
12001,0.8855,0.9414
12003,0.9767,0.9924
12005,0.5558000000000001,0.2217
12007,0.895,0.99
12009,0.6329,0.9096
12011,0.9178,0.9781
12013,0.5639000000000001,0.6255
12015,0.9628,0.9999
12017,0.9259999999999999,0.8896999999999999
12019,0.8065,0.9586
12021,0.9618,0.9999
12023,0.9452,0.9796
12027,0.9049,0.9971
12029,0.6622,0.6365000000000001
12031,0.7697,0.9583
12033,0.09239999999999993,0.24529999999999996
12035,0.6861999999999999,0.9631
12037,0.03189999999999993,0.018000000000000016
12039,0.22349999999999992,0.7091000000000001
12041,0.626,0.9226
12043,0.963,0.9996
12045,0.0665,0.02849999999999997
12047,0.849,0.9564
12049,0.9754,0.9989
12051,0.8956999999999999,0.9996
12053,0.8748,0.9019
12055,0.9711,0.9993
12057,0.9896,0.9513
12059,0.14249999999999996,0.03499999999999992
12061,0.9821,0.996
12063,0.26139999999999997,0.16779999999999995
12065,0.5871,0.9194
12067,0.7535000000000001,0.8551
12069,0.7592,0.9655
12071,0.9915,0.9996
12073,0.29259999999999997,0.844
12075,0.8597,0.8247
12077,0.31509999999999994,0.46529999999999994
12079,0.5655,0.9344
12081,0.9966,0.9946
12083,0.7382,0.901
12085,0.9057,0.9842
12086,0.7528,0.9378
12087,0.9611999999999999,1.0
12089,0.9679,0.9638
12091,0.08989999999999998,0.18969999999999998
12093,0.9949,0.9983
12095,0.9414,0.9874
12097,0.9985,0.998
12099,0.9095,0.9927
12101,0.9746,0.9699
12103,0.8906,0.7121
12105,0.9866,0.9988
12107,0.5117,0.7724
12109,0.8463,0.9603
12111,0.9261,0.9887
12113,0.18519999999999992,0.17479999999999996
12115,0.9923,0.9975
12117,0.8659,0.9759
12119,0.7601,0.9333
12121,0.9032,0.9499
12123,0.5856,0.7679
12125,0.9544,0.9943
12127,0.9629,0.9389
12129,0.4546,0.6593
12131,0.45109999999999995,0.12680000000000002
12133,0.39069999999999994,0.15269999999999995
13001,0.46909999999999996,0.9828
13003,0.6501,0.9276
13005,0.5175000000000001,0.9833
13007,0.6436,0.7522
13009,0.5538000000000001,0.9664
13011,0.46019999999999994,0.47819999999999996
13013,0.3439,0.6389
13015,0.7644,0.8306
13017,0.45230000000000004,0.9527
13019,0.6133,0.8647
13021,0.8051,0.9986
13023,0.7164999999999999,0.9898
13025,0.42599999999999993,0.8884
13027,0.2657999999999999,0.857
13029,0.4003,0.7804
13031,0.4404,0.895
13033,0.9812,0.9761
13035,0.9727,0.9977
13037,0.8586,0.8357
13039,0.7504,0.8881
13043,0.34309999999999996,0.9555
13045,0.7461,0.9636
13047,0.9204,0.6159
13049,0.8905,0.9672
13051,0.7356,0.9676
13053,0.9922,0.9917
13055,0.9287,0.7544
13057,0.7926,0.8841
13059,0.34829999999999994,0.7338
13061,0.8374,0.8611
13063,0.9261,0.908
13065,0.5389999999999999,0.9052
13067,0.41489999999999994,0.9152
13069,0.7542,0.9762
13071,0.5436,0.8699
13073,0.9108,0.9054
13075,0.5249999999999999,0.8579
13077,0.9969,0.9985
13079,0.8795999999999999,0.9973
13081,0.8135,0.9928
13083,0.8601,0.8466
13085,0.27459999999999996,0.7952
13087,0.21819999999999995,0.3469
13089,0.6416999999999999,0.8007
13091,0.29879999999999995,0.9778
13093,0.8363,0.9915
13095,0.8337,0.846
13097,0.7188,0.913
13099,0.7958000000000001,0.6013999999999999
13101,0.5820000000000001,0.8835999999999999
13103,0.7963,0.9259
13105,0.3256,0.6934
13107,0.7151000000000001,0.9731
13109,0.3255,0.921
13111,0.8639,0.8197
13113,0.9874,0.997
13115,0.9158999999999999,0.7802
13117,0.28400000000000003,0.8313
13119,0.5355,0.49649999999999994
13121,0.35,0.8753
13123,0.886,0.8356
13125,0.9363,0.9926
13127,0.4375,0.8958
13129,0.9606,0.7979
13131,0.2891,0.5483
13133,0.2146,0.7691
13135,0.24229999999999996,0.7515000000000001
13137,0.26259999999999994,0.21309999999999996
13139,0.2692,0.6194
13141,0.7049,0.9733
13143,0.9557,0.9319999999999999
13145,0.9763,0.9951
13147,0.32289999999999996,0.5155000000000001
13149,0.9996,0.9998
13151,0.8424,0.9876
13153,0.7381,0.9975
13155,0.4555,0.9336
13157,0.5135000000000001,0.6112
13159,0.8691,0.9957
13161,0.7086,0.9894
13163,0.8936,0.9883
13165,0.8429,0.9308
13167,0.7861,0.9884
13169,0.6553,0.997
13171,0.9233,0.9982
13173,0.4302,0.8854
13175,0.45740000000000003,0.9934
13177,0.8935,0.9769
13179,0.5337000000000001,0.8654999999999999
13181,0.5882000000000001,0.8592
13183,0.478,0.9349
13185,0.34209999999999996,0.8535
13187,0.3267,0.6213
13189,0.8472999999999999,0.9484
13191,0.495,0.965
13193,0.7953,0.9957
13195,0.3146,0.7112
13197,0.9933,0.9919
13199,0.9997,0.9983
13201,0.6201,0.5191
13205,0.5685,0.7652
13207,0.9523,0.9973
13209,0.6086,0.9875
13211,0.25229999999999997,0.7167
13213,0.9763,0.863
13215,0.9766,0.991
13217,0.27349999999999997,0.8044
13219,0.23919999999999997,0.7077
13221,0.21319999999999995,0.7496
13223,0.8802,0.9191
13225,0.8421000000000001,0.9972
13227,0.9427,0.8672
13229,0.5622,0.9056
13231,0.9869,0.9981
13233,0.9705,0.8946
13235,0.6443,0.9901
13237,0.405,0.9696
13239,0.975,0.9885
13241,0.4438,0.17069999999999996
13243,0.9708,0.9658
13245,0.9969,0.9923
13247,0.45899999999999996,0.7248
13249,0.9742,0.9926
13251,0.5964,0.9223
13253,0.2864,0.30189999999999995
13255,0.9692,0.9984
13257,0.4284,0.18469999999999998
13259,0.9926,0.9897
13261,0.909,0.9912
13263,0.98,0.9954
13265,0.28589999999999993,0.7110000000000001
13267,0.49439999999999995,0.956
13269,0.9483,0.9946
13271,0.7517,0.9872
13273,0.9613,0.9777
13275,0.20609999999999995,0.7805
13277,0.3406,0.8778
13279,0.5139,0.9812
13281,0.28659999999999997,0.36049999999999993
13283,0.7397,0.9911
13285,0.999,0.9982
13287,0.49939999999999996,0.9699
13289,0.29469999999999996,0.9924
13291,0.43979999999999997,0.6244000000000001
13293,0.9178,0.9966
13295,0.9839,0.6767
13297,0.19529999999999992,0.6554
13299,0.39359999999999995,0.9177
13301,0.8552,0.9759
13303,0.7103999999999999,0.9841
13305,0.4606,0.9557
13307,0.9877,0.9904
13309,0.5282,0.9885
13311,0.14229999999999998,0.33609999999999995
13313,0.9785,0.789
13315,0.5871,0.9798
13317,0.23509999999999998,0.7419
13319,0.5066999999999999,0.986
13321,0.4716,0.9081
16001,1.0,1.0
16003,0.9993,1.0
16005,0.9823,1.0
16007,0.9859,1.0
16009,0.9996,1.0
16011,0.9989,1.0
16013,0.9736,1.0
16015,0.9999,1.0
16017,0.9967,1.0
16019,0.9742,1.0
16021,0.9936,1.0
16023,0.9953,1.0
16025,0.9952,1.0
16027,1.0,1.0
16029,0.9438,1.0
16031,0.9983,1.0
16033,0.9954,1.0
16035,1.0,1.0
16037,0.999,1.0
16039,0.9997,1.0
16041,0.9682999999999999,1.0
16043,0.9813,1.0
16045,1.0,1.0
16047,0.9999,1.0
16049,1.0,1.0
16051,0.9985,1.0
16053,1.0,1.0
16055,0.9982,1.0
16057,0.9999,1.0
16059,0.9999,1.0
16061,1.0,1.0
16063,1.0,1.0
16065,0.9917,1.0
16067,1.0,1.0
16069,1.0,1.0
16071,0.9734,1.0
16073,1.0,1.0
16075,1.0,1.0
16077,0.997,1.0
16079,0.9997,1.0
16081,0.9837,1.0
16083,0.9996,1.0
16085,0.9998,1.0
16087,1.0,1.0
17001,0.29969999999999997,0.6868000000000001
17003,0.7763,0.994
17005,0.7972,0.9991
17007,0.9492,0.9927
17009,0.6115999999999999,0.7671
17011,0.8613,0.839
17013,0.8792,0.9439
17015,0.8155,0.9145
17017,0.7833,0.8694
17019,0.7796,0.9836
17021,0.9376,0.9775
17023,0.6199,0.9874
17025,0.6878,0.9922
17027,0.7273000000000001,0.9993
17029,0.6869000000000001,0.9689
17031,0.8544,0.9948
17033,0.6028,0.9921
17035,0.6984,0.9702
17037,0.5651999999999999,0.9279999999999999
17039,0.9397,0.9822
17041,0.8309,0.9826
17043,0.6304000000000001,0.9442
17045,0.6063000000000001,0.9685
17047,0.5981,0.988
17049,0.7428,0.9834
17051,0.7578,0.9965
17053,0.8643000000000001,0.9722999999999999
17055,0.8214,0.9981
17057,0.9721,0.7202999999999999
17059,0.737,0.9906
17061,0.9445,0.9728
17063,0.905,0.9589
17065,0.8755999999999999,0.9965
17067,0.7982,0.6526000000000001
17069,0.6282,0.9941
17071,0.8775,0.6844
17073,0.8871,0.6652
17075,0.9305,0.9838
17077,0.887,0.9921
17079,0.6373,0.9763
17081,0.8709,0.999
17083,0.761,0.9838
17085,0.8003,0.9583
17087,0.7764,0.9997
17089,0.38269999999999993,0.9399
17091,0.9941,0.9929
17093,0.49119999999999997,0.9400999999999999
17095,0.9706,0.6694
17097,0.9986,0.9999
17099,0.897,0.9236
17101,0.8443,0.9883
17103,0.6025,0.8412999999999999
17105,0.9747,0.9541
17107,0.9513,0.9443
17109,0.9595,0.7684
17111,0.9188,0.9959
17113,0.9359999999999999,0.963
17115,0.9263,0.9777
17117,0.8781,0.9685
17119,0.775,0.9977
17121,0.7503,0.9986
17123,0.95,0.8538
17125,0.9749,0.8445
17127,0.9724,0.9988
17129,0.9907,0.8667
17131,0.6894,0.2633
17133,0.6764,0.9942
17135,0.9053,0.9803
17137,0.981,0.9446
17139,0.9381,0.9801
17141,0.7079,0.9451
17143,0.8615,0.7089
17145,0.5229999999999999,0.9901
17147,0.8293,0.974
17149,0.8592,0.8589
17151,0.8055,0.9979
17153,0.8711,0.9981
17155,0.9809,0.8544
17157,0.625,0.9855
17159,0.8972,0.9765
17161,0.7998000000000001,0.4357
17163,0.5649,0.9942
17165,0.7709,0.992
17167,0.9796,0.9425
17169,0.5780000000000001,0.7702
17171,0.9687,0.9373
17173,0.9490999999999999,0.9887
17175,0.7774,0.6745
17177,0.7422,0.9599
17179,0.9649,0.8466
17181,0.636,0.9961
17183,0.8969,0.9793
17185,0.8217,0.9899
17187,0.9314,0.679
17189,0.5822,0.9972
17191,0.753,0.9959
17193,0.7672,0.9905
17195,0.45189999999999997,0.7404
17197,0.7568,0.9808
17199,0.6218,0.9973
17201,0.5738,0.9679
17203,0.9046,0.8874
18001,0.9192,0.9993
18003,0.9811,1.0
18005,0.9176,0.9937
18007,0.9676,0.9971
18009,0.9152,0.9973
18011,0.9353,0.9999
18013,0.9643,0.9963
18015,0.9935,0.9995
18017,0.9914,0.9986
18019,0.6411,0.9978
18021,0.858,0.9869
18023,0.994,1.0
18025,0.5656,0.9905
18027,0.7888,0.97
18029,0.9661,0.9996
18031,0.9577,0.9953
18033,0.9944,1.0
18035,0.8812,0.997
18037,0.5941000000000001,0.9848
18039,0.9988,0.9999
18041,0.7826,0.996
18043,0.6489,0.9979
18045,0.9258,0.9975
18047,0.9748,0.9984
18049,0.9962,0.9985
18051,0.9509,0.9945
18053,0.95,0.9921
18055,0.6171,0.9869
18057,0.9023,0.9963
18059,0.8132,0.9655
18061,0.6348,0.9962
18063,0.8959,0.997
18065,0.8664000000000001,0.9848
18067,0.9781,0.9982
18069,0.9535,0.9992
18071,0.6199,0.9947
18073,1.0,0.9998
18075,0.9812,0.9994
18077,0.9151,0.9986
18079,0.7833,0.997
18081,0.7975,0.9867
18083,0.8545,0.982
18085,0.9968,0.9997
18087,0.9998,1.0
18089,0.9989,0.9996
18091,1.0,0.9999
18093,0.7263,0.9915
18095,0.9598,0.9948
18097,0.8533999999999999,0.9893
18099,0.9982,0.9986
18101,0.7127,0.9783
18103,0.9487,0.9949
18105,0.9342,0.9971
18107,0.9856,0.9993
18109,0.8588,0.9959
18111,0.9998,0.9997
18113,0.9963,1.0
18115,0.9288,0.9997
18117,0.5165,0.9888
18119,0.9085,0.9947
18121,0.6443,0.9737
18123,0.6438999999999999,0.9971
18125,0.9017,0.9877
18127,0.9998,1.0
18129,0.48039999999999994,0.9891
18131,0.9979,1.0
18133,0.7589,0.9949
18135,0.9532,0.9995
18137,0.8798,0.9993
18139,0.5518000000000001,0.9766
18141,0.9999,0.9998
18143,0.8829,0.9963
18145,0.8027,0.9671
18147,0.8208,0.9978
18149,1.0,0.9998
18151,0.9997,1.0
18153,0.8150999999999999,0.9843
18155,0.9516,0.9994
18157,0.9967,1.0
18159,0.9918,0.9989
18161,0.9658,0.9992
18163,0.5137,0.9936
18165,0.7177,0.9795
18167,0.6998,0.986
18169,0.8979,0.9976
18171,0.9674,0.9967
18173,0.597,0.997
18175,0.8311,0.9927
18177,0.8452999999999999,0.9984
18179,0.9517,0.9989
18181,0.9935,0.9995
18183,0.9946,0.9999
19001,0.98,0.9866
19003,0.9684,0.9783
19005,0.4998,0.7455
19007,0.9716,0.9092
19009,0.727,0.9926
19011,0.9825,0.7706
19013,0.9938,0.7759
19015,0.9235,0.9449
19017,0.9454,0.746
19019,0.8429,0.8128
19021,0.9182,0.9619
19023,0.9869,0.8024
19025,0.9426,0.9889
19027,0.7504,0.9917
19029,0.8969,0.9925
19031,0.6608,0.5347999999999999
19033,0.8538,0.7806
19035,0.996,0.9972
19037,0.9126,0.6696
19039,0.9951,0.9672
19041,0.9083,0.9876
19043,0.8388,0.8559
19045,0.6203000000000001,0.8079000000000001
19047,0.9334,0.9986
19049,0.9765,0.9528
19051,0.9195,0.8174
19053,0.9915,0.9581999999999999
19055,0.8411,0.8562000000000001
19057,0.7731,0.522
19059,0.8887,0.9946
19061,0.7705,0.8885
19063,0.9773,0.9956
19065,0.8925,0.7862
19067,0.9294,0.6787
19069,0.9437,0.9028
19071,0.8316,0.9968
19073,0.8163,0.9857
19075,0.9884,0.8386
19077,0.9165,0.9855
19079,0.994,0.9533
19081,0.8946,0.945
19083,0.949,0.8934
19085,0.9276,0.9987
19087,0.7988999999999999,0.663
19089,0.7234,0.6225
19091,0.9388,0.9798
19093,0.9826,0.9983
19095,0.7289,0.7228
19097,0.7108,0.9301
19099,0.9611999999999999,0.8287
19101,0.6514,0.7134
19103,0.5306,0.7035
19105,0.671,0.8439
19107,0.7494000000000001,0.7384999999999999
19109,0.9758,0.9876
19111,0.8555,0.815
19113,0.8434,0.8325
19115,0.8649,0.2773
19117,0.9844,0.9623
19119,0.9438,0.9978
19121,0.9874,0.9686
19123,0.8426,0.7544
19125,0.982,0.9143
19127,0.966,0.8203
19129,0.7484,0.9946
19131,0.8024,0.6013999999999999
19133,0.9901,0.9998
19135,0.9072,0.8809
19137,0.8545,0.9927
19139,0.6291,0.32209999999999994
19141,0.9784,0.9942
19143,0.9329,0.9929
19145,0.8865,0.9889
19147,0.9742,0.9917
19149,0.9981,1.0
19151,0.996,0.9878
19153,0.9993,0.9216
19155,0.9227,0.996
19157,0.8668,0.6736
19159,0.9476,0.9406
19161,0.9641,0.9885
19163,0.7746,0.5934999999999999
19165,0.8127,0.9956
19167,0.9696,0.9996
19169,0.9557,0.8959
19171,0.9413,0.6976
19173,0.9674,0.9742999999999999
19175,0.9505,0.9482
19177,0.8502000000000001,0.7998000000000001
19179,0.6723,0.7995
19181,0.9952,0.9608
19183,0.5758,0.5038
19185,0.9505,0.9626
19187,0.8282,0.9739
19189,0.804,0.9181
19191,0.48009999999999997,0.7271000000000001
19193,0.9961,1.0
19195,0.8906,0.7063999999999999
19197,0.9917,0.9769
20001,0.9974,0.9999
20003,0.9299,0.9996
20005,0.7457,0.9868
20007,0.9885,1.0
20009,0.9806,1.0
20011,0.9287,0.9983
20013,0.9132,0.9975
20015,0.9751,0.9971
20017,0.9926,0.9974
20019,0.9937,0.9963
20021,0.921,0.9993
20023,0.9999,1.0
20025,0.9946,1.0
20027,0.9485,0.9992
20029,0.9898,0.9997
20031,0.9646,0.9995
20033,0.9979,1.0
20035,0.9732,0.9966
20037,0.994,0.9981
20039,0.9999,1.0
20041,0.9967,0.9998
20043,0.836,0.9894
20045,0.7932,0.9929
20047,0.9963,1.0
20049,0.987,0.9973
20051,0.9944,1.0
20053,0.9889,0.9999
20055,1.0,1.0
20057,0.9992,1.0
20059,0.9264,0.9982
20061,0.9909,0.9982
20063,0.9989,1.0
20065,0.9953,1.0
20067,1.0,1.0
20069,1.0,1.0
20071,1.0,1.0
20073,0.996,0.9982
20075,1.0,1.0
20077,0.9945,1.0
20079,0.9999,0.9998
20081,1.0,1.0
20083,0.9979,1.0
20085,0.9158,0.9994
20087,0.5773999999999999,0.9755
20089,0.997,1.0
20091,0.39149999999999996,0.996
20093,1.0,1.0
20095,0.9978,1.0
20097,0.993,1.0
20099,0.9975,0.9993
20101,0.9998,1.0
20103,0.7130000000000001,0.9716
20105,0.9871,0.9999
20107,0.8888,0.9994
20109,1.0,1.0
20111,0.9932,0.9992
20113,1.0,0.9999
20115,1.0,0.9998
20117,0.9986,1.0
20119,0.9996,1.0
20121,0.8894,0.9988
20123,0.9981,1.0
20125,0.9918,0.9941
20127,0.9972,0.9995
20129,1.0,1.0
20131,0.9976,0.9999
20133,0.9971,0.9997
20135,0.998,1.0
20137,0.9962,1.0
20139,0.8109,0.9993
20141,0.998,1.0
20143,0.9499,0.9988
20145,0.9925,1.0
20147,0.9973,1.0
20149,0.9763,0.9996
20151,0.9956,1.0
20153,1.0,1.0
20155,0.9999,1.0
20157,0.9998,1.0
20159,0.9983,1.0
20161,0.9748,0.9989
20163,0.9986,1.0
20165,0.9921,1.0
20167,0.9842,0.9999
20169,0.9914,0.9998
20171,1.0,1.0
20173,0.9997,1.0
20175,1.0,1.0
20177,0.9181,0.9987
20179,1.0,1.0
20181,1.0,1.0
20183,0.9984,1.0
20185,0.9923,1.0
20187,1.0,1.0
20189,1.0,1.0
20191,0.9773,0.9999
20193,1.0,1.0
20195,0.9941,1.0
20197,0.9608,0.9984
20199,1.0,1.0
20201,0.9992,0.9998
20203,1.0,1.0
20205,0.9974,0.9979
20207,0.9949,0.9997
20209,0.7994,0.9831
21001,0.6643,0.9884
21003,0.7716000000000001,0.9898
21005,0.7355,0.9997
21007,0.8969,0.9995
21009,0.7738,0.9942
21011,0.9791,1.0
21013,0.9532,1.0
21015,0.9505,0.9999
21017,0.9726,1.0
21019,0.9669,0.9998
21021,0.7565999999999999,0.9995
21023,0.9793,1.0
21025,0.9984,1.0
21027,0.8444,0.9989
21029,0.8205,0.9991
21031,0.7193,0.9997
21033,0.9101,0.9988
21035,0.9788,0.9999
21037,0.9975,1.0
21039,0.9793,0.9992
21041,0.9423,0.9997
21043,0.9168,0.9998
21045,0.7543,0.9969
21047,0.957,0.9993
21049,0.9572,1.0
21051,0.9963,1.0
21053,0.795,0.9984
21055,0.6826,0.9981
21057,0.8238,0.9979
21059,0.9185,0.9995
21061,0.7833,0.999
21063,0.9442,0.9997
21065,0.9091,1.0
21067,0.9357,0.9998
21069,0.9949,0.9999
21071,0.8557,0.9993
21073,0.981,0.9999
21075,0.9694,0.9988
21077,0.9264,0.9999
21079,0.7718,0.999
21081,0.9343,0.9999
21083,0.9852,0.9997
21085,0.9536,0.9995
21087,0.7904,0.9838
21089,0.9818,0.9999
21091,0.9484,0.9994
21093,0.7477,0.9988
21095,0.9001,1.0
21097,0.9192,1.0
21099,0.8703000000000001,0.995
21101,0.6294,0.9972
21103,0.8749,0.9996
21105,0.984,0.9998
21107,0.9576,0.999
21109,0.9837,0.9998
21111,0.7269,0.9986
21113,0.9638,0.9989
21115,0.9737,0.9998
21117,0.9849,1.0
21119,0.9776,1.0
21121,0.9937,1.0
21123,0.7108,0.9962
21125,0.9846,1.0
21127,0.8206,0.9997
21129,0.987,1.0
21131,0.9856,1.0
21133,0.9451,1.0
21135,0.9713,1.0
21137,0.7324999999999999,0.9997
21139,0.7283,0.9981
21141,0.9077999999999999,0.9987
21143,0.8818,0.9996
21145,0.9931,0.9998
21147,0.972,0.9999
21149,0.8912,0.9995
21151,0.7026,0.9995
21153,0.9799,1.0
21155,0.8145,0.9975
21157,0.9307,0.9994
21159,0.8134,0.9981
21161,0.9479,1.0
21163,0.6073999999999999,0.9974
21165,0.954,0.9999
21167,0.7536,0.9996
21169,0.6749,0.9916
21171,0.7999,0.9968
