GEOID,gmfd_mad,gmfd_sd
12071,0.9603,1.0
12073,0.9638,0.9695
12075,0.9966,1.0
12077,0.7772,0.892
12079,0.9946,0.9939
12081,0.9695,1.0
12083,0.9999,1.0
12085,0.9698,0.9997
12086,0.9915,0.9999
12087,0.9985,1.0
12089,0.9803,0.9922
12091,0.9955,0.993
12093,0.9779,0.9999
12095,0.9972,1.0
12097,0.9964,1.0
12099,0.9634,0.9999
12101,0.9853,1.0
12103,0.9692,1.0
12105,0.9978,1.0
12107,0.9902,1.0
12109,0.9736,0.9998
12111,0.9856,0.9991
12113,0.9877,0.9971
12115,0.9751,1.0
12117,0.9964,1.0
12119,0.9999,1.0
12121,0.9941,0.9983
12123,0.9999,0.9984
12125,0.9748,0.9996
12127,0.9995,0.9999
12129,0.9677,0.9751
12131,0.9961,0.984
12133,0.9962,0.9639
13001,0.867,0.9047
13003,0.9698,0.9413
13005,0.922,0.8946
13007,0.48839999999999995,0.745
13009,0.4175,0.5064
13011,0.21250000000000002,0.6061
13013,0.0937,0.25229999999999997
13015,0.14379999999999993,0.6174
13017,0.7589,0.8461
13019,0.9494,0.9513
13021,0.2679,0.6926
13023,0.4899,0.6483
13025,0.9616,0.9526
13027,0.9348,0.9814
13029,0.9976,0.9191
13031,0.9536,0.8997999999999999
13033,0.6686,0.7396
13035,0.2047,0.4458
13037,0.5165,0.71
13039,0.9635,0.9853
13043,0.9343,0.8858
13045,0.5053,0.8438
13047,0.37259999999999993,0.6598999999999999
13049,0.9423,0.9816
13051,0.9823,0.989
13053,0.6178,0.8351999999999999
13055,0.16259999999999997,0.6398999999999999
13057,0.3258,0.6615
13059,0.16369999999999996,0.4324
13061,0.6878,0.7494000000000001
13063,0.552,0.5313
13065,0.9832,0.9786
13067,0.2778999999999999,0.5874999999999999
13069,0.8521,0.9002
13071,0.7492,0.9201
13073,0.18279999999999996,0.482
13075,0.9607,0.9601999999999999
13077,0.6516,0.9166
13079,0.2127,0.8077
13081,0.5874999999999999,0.7125
13083,0.3398,0.7944
13085,0.3973,0.6891
13087,0.6953,0.8364
13089,0.21250000000000002,0.3524999999999999
13091,0.396,0.7019
13093,0.7605999999999999,0.6928
13095,0.7267,0.7384999999999999
13097,0.361,0.752
13099,0.7054,0.7585
13101,0.9873,0.9892
13103,0.9633,0.9059
13105,0.25259999999999994,0.4124
13107,0.6433,0.8068
13109,0.9784,0.9214
13111,0.19440000000000002,0.683
13113,0.4021,0.8044
13115,0.12349999999999994,0.5753999999999999
13117,0.23749999999999993,0.5631999999999999
13119,0.19240000000000002,0.6388
13121,0.37239999999999995,0.5954999999999999
13123,0.34429999999999994,0.7017
13125,0.4546,0.49319999999999997
13127,0.9068,0.9893
13129,0.31499999999999995,0.6536
13131,0.938,0.9196
13133,0.12990000000000002,0.474
13135,0.1038,0.29079999999999995
13137,0.2683,0.7925
13139,0.28859999999999997,0.4222
13141,0.3496,0.49119999999999997
13143,0.21850000000000003,0.7461
13145,0.8954,0.9617
13147,0.19709999999999994,0.517
13149,0.4535,0.9415
13151,0.3862,0.496
13153,0.5084,0.7058
13155,0.8358,0.8912
13157,0.1341,0.382
13159,0.133,0.37329999999999997
13161,0.8893,0.8536
13163,0.4948,0.649
13165,0.6816,0.8126
13167,0.3184,0.716
13169,0.44309999999999994,0.5575
13171,0.11780000000000002,0.7252000000000001
13173,0.9746,0.9742
13175,0.34229999999999994,0.7012
13177,0.6322,0.7207
13179,0.9897,0.9466
13181,0.14549999999999996,0.4115
13183,0.9859,0.9437
13185,0.9896,0.9834
13187,0.39979999999999993,0.6878
13189,0.20140000000000002,0.48050000000000004
13191,0.9374,0.9794
13193,0.8881,0.784
13195,0.12559999999999993,0.511
13197,0.9337,0.8562000000000001
13199,0.5777,0.9490999999999999
13201,0.44699999999999995,0.7482
13205,0.786,0.8074
13207,0.24119999999999997,0.6654
13209,0.6791,0.834
13211,0.09539999999999993,0.33009999999999995
13213,0.46540000000000004,0.7099
13215,0.938,0.9279
13217,0.14569999999999994,0.23070000000000002
13219,0.09889999999999999,0.38380000000000003
13221,0.239,0.44530000000000003
13223,0.19429999999999992,0.6704
13225,0.3105,0.774
13227,0.4364,0.7257
13229,0.9541999999999999,0.9037999999999999
13231,0.34809999999999997,0.8573
13233,0.12029999999999996,0.6484
13235,0.6678999999999999,0.679
13237,0.28569999999999995,0.43010000000000004
13239,0.6657,0.7832
13241,0.07839999999999991,0.6984
13243,0.6738,0.7046
13245,0.5899,0.5928
13247,0.2873,0.27069999999999994
13249,0.9412,0.8274
13251,0.9094,0.8949
13253,0.5242,0.7773
13255,0.25039999999999996,0.7424999999999999
13257,0.22229999999999994,0.7552
13259,0.8649,0.7405999999999999
13261,0.8101,0.7733
13263,0.7394000000000001,0.9097
13265,0.13049999999999995,0.4333
13267,0.933,0.9181
13269,0.5696,0.8658
13271,0.7343999999999999,0.8190999999999999
13273,0.6898,0.7111000000000001
13275,0.8949,0.9647
13277,0.8533,0.905
13279,0.7622,0.8833
13281,0.030399999999999983,0.6549
13283,0.6752,0.8002
13285,0.7321,0.9666
13287,0.612,0.7919
13289,0.43920000000000003,0.6516
13291,0.0484,0.6993
13293,0.6357999999999999,0.871
13295,0.3248,0.692
13297,0.11270000000000002,0.21919999999999995
13299,0.9585,0.9581999999999999
13301,0.2269,0.45009999999999994
13303,0.3546,0.5788
13305,0.9841,0.9429
13307,0.7363999999999999,0.7645
13309,0.6844,0.8072
13311,0.23260000000000003,0.787
13313,0.3812,0.7136
13315,0.6092,0.7401
13317,0.12,0.3883
13319,0.4273,0.5874999999999999
13321,0.784,0.8129
16001,0.22709999999999997,0.36229999999999996
16003,0.0005999999999999339,0.018100000000000005
16005,0.24769999999999992,0.0504
16007,0.0007999999999999119,0.018000000000000016
16009,0.02729999999999999,0.021599999999999953
16011,0.6708000000000001,0.1583
16013,0.018899999999999917,0.1624
16015,0.00019999999999997797,0.026999999999999913
16017,0.0031999999999999806,0.0027999999999999137
16019,0.21699999999999997,0.061899999999999955
16021,0.0,0.0010999999999999899
16023,0.15349999999999997,0.06919999999999993
16025,0.00029999999999996696,0.13059999999999994
16027,0.42399999999999993,0.47309999999999997
16029,0.00539999999999996,0.025899999999999923
16031,0.01849999999999996,0.1744
16033,0.018000000000000016,0.024599999999999955
16035,0.0968,0.09670000000000001
16037,0.0,0.012799999999999923
16039,0.08439999999999992,0.24159999999999993
16041,0.21829999999999994,0.032399999999999984
16043,0.07719999999999994,0.06269999999999998
16045,0.16049999999999998,0.18969999999999998
16047,0.23299999999999998,0.4073
16049,0.012599999999999945,0.09429999999999994
16051,0.19199999999999995,0.14469999999999994
16053,0.23619999999999997,0.26469999999999994
16055,0.06640000000000001,0.016100000000000003
16057,0.31379999999999997,0.054300000000000015
16059,9.999999999998899e-05,0.056499999999999995
16061,0.4831,0.133
16063,0.05889999999999995,0.21109999999999995
16065,0.2077,0.12009999999999998
16067,0.24429999999999996,0.2972
16069,0.125,0.17689999999999995
16071,0.05899999999999994,0.03479999999999994
16073,0.11159999999999992,0.3742
16075,0.36439999999999995,0.30289999999999995
16077,0.19699999999999995,0.15839999999999999
16079,0.0020999999999999908,0.022599999999999953
16081,0.0025999999999999357,0.05899999999999994
16083,0.22799999999999998,0.3692
16085,0.0,0.006599999999999939
16087,0.09219999999999995,0.11819999999999997
17001,0.6976,0.11309999999999998
17003,0.9581,0.9846
17005,0.9722,0.7613
17007,0.0026999999999999247,0.0
17009,0.8384,0.13839999999999997
17011,0.0685,9.999999999998899e-05
17013,0.7024,0.4273
17015,0.0025999999999999357,0.0
17017,0.6199,0.16099999999999992
17019,0.9363,0.058699999999999974
17021,0.89,0.3588
17023,0.8921,0.4808
17025,0.9066,0.7701
17027,0.9774,0.8291
17029,0.9828,0.399
17031,0.007900000000000018,0.0
17033,0.9687,0.5524
17035,0.9849,0.5048999999999999
17037,0.09529999999999994,0.0
17039,0.9892,0.08150000000000002
17041,0.9839,0.2509
17043,0.0026999999999999247,0.0
17045,0.9628,0.3581
17047,0.9101,0.7764
17049,0.9892,0.6583
17051,0.9596,0.7281
17053,0.9452,0.0009000000000000119
17055,0.9709,0.9482
17057,0.4881,0.012499999999999956
17059,0.9172,0.9352
17061,0.7327,0.42799999999999994
17063,0.3842,0.0
17065,0.9863,0.9209
17067,0.8498,0.03689999999999993
17069,0.8879,0.9519
17071,0.8679,0.0046999999999999265
17073,0.1996,0.00029999999999996696
17075,0.8728,0.00029999999999996696
17077,0.9897,0.9611999999999999
17079,0.9574,0.6052
17081,0.9951,0.9069
17083,0.8448,0.44079999999999997
17085,0.0,0.0
17087,0.9626,0.9676
17089,0.010299999999999976,0.0
17091,0.4538,0.0
17093,0.07839999999999991,0.0
17095,0.6561,0.00029999999999996696
17097,0.0,0.0
17099,0.38449999999999995,0.0
17101,0.9466,0.6509
17103,0.01859999999999995,0.0
17105,0.601,0.0
17107,0.92,0.09709999999999996
17109,0.8229,0.030399999999999983
17111,9.999999999998899e-05,0.0
17113,0.8107,0.01079999999999992
17115,0.9417,0.19119999999999993
17117,0.9244,0.5153
17119,0.9269,0.588
17121,0.9842,0.8383
17123,0.43779999999999997,0.0
17125,0.6640999999999999,0.04249999999999998
17127,0.9547,0.9589
17129,0.7182999999999999,0.08779999999999999
17131,0.3335,0.00039999999999995595
17133,0.9531,0.7743
17135,0.9254,0.5675
17137,0.7966,0.26849999999999996
17139,0.9911,0.3157
17141,0.005599999999999938,0.0
17143,0.2651,9.999999999998899e-05
17145,0.995,0.9191
17147,0.972,0.11599999999999999
17149,0.7488,0.2516999999999999
17151,0.9198999999999999,0.9569
17153,0.963,0.9747
17155,0.47009999999999996,9.999999999998899e-05
17157,0.9419,0.9005
17159,0.9365,0.7039
17161,0.18399999999999994,0.00029999999999996696
17163,0.8043,0.671
17165,0.9193,0.9499
17167,0.8123,0.23409999999999997
17169,0.5618,0.11769999999999992
17171,0.667,0.29689999999999994
17173,0.9781,0.46409999999999996
17175,0.13359999999999994,0.0
17177,0.00019999999999997797,0.0
17179,0.7483,0.009499999999999953
17181,0.9731,0.9808
17183,0.8599,0.058599999999999985
17185,0.8773,0.7242999999999999
17187,0.8457,0.0016999999999999238
17189,0.9935,0.8595
17191,0.9207,0.8428
17193,0.866,0.8942
17195,0.041099999999999914,0.0
17197,0.1834,0.0
17199,0.9809,0.9595
17201,0.0010999999999999899,0.0
17203,0.5181,0.0004999999999999449
18001,0.3326,0.03059999999999996
18003,0.21119999999999994,0.01189999999999991
18005,0.6612,0.44619999999999993
18007,0.8333,0.0045999999999999375
18009,0.2667999999999999,0.027599999999999958
18011,0.7615000000000001,0.09509999999999996
18013,0.6655,0.42889999999999995
18015,0.6151,0.0232
18017,0.3123,0.009399999999999964
18019,0.8021,0.7478
18021,0.8067,0.4877
18023,0.9069,0.048799999999999955
18025,0.8918,0.714
18027,0.868,0.607
18029,0.4063,0.4063
18031,0.4881,0.3671
18033,0.18989999999999996,0.0032999999999999696
18035,0.15410000000000001,0.04469999999999996
18037,0.8654,0.6564
18039,0.5846,0.0005999999999999339
18041,0.2894,0.25659999999999994
18043,0.8200000000000001,0.76
18045,0.9541,0.16699999999999993
18047,0.4768,0.34819999999999995
18049,0.12959999999999994,0.0020000000000000018
18051,0.8187,0.712
18053,0.5051,0.01189999999999991
18055,0.6458999999999999,0.5254
18057,0.7484999999999999,0.06869999999999998
18059,0.6528,0.14900000000000002
18061,0.6642,0.7908
18063,0.6791,0.20340000000000003
18065,0.16269999999999996,0.10829999999999995
18067,0.7338,0.01869999999999994
18069,0.32989999999999997,0.011599999999999944
18071,0.7442,0.5879
18073,0.19409999999999994,0.0007999999999999119
18075,0.21650000000000003,0.04149999999999998
18077,0.5191,0.5346
18079,0.6142,0.5258
18081,0.7393000000000001,0.29589999999999994
18083,0.8891,0.6078
18085,0.5114,0.0017999999999999128
18087,0.38569999999999993,0.0019000000000000128
18089,0.1905,0.0
18091,0.025699999999999945,0.0
18093,0.5934999999999999,0.5634
18095,0.5563,0.037899999999999934
18097,0.6890000000000001,0.16999999999999993
18099,0.12769999999999992,9.999999999998899e-05
18101,0.5148999999999999,0.6195999999999999
18103,0.46709999999999996,0.008900000000000019
18105,0.5257000000000001,0.4444
18107,0.9357,0.1946
18109,0.5716,0.34919999999999995
18111,0.4636,0.00019999999999997797
18113,0.25749999999999995,0.0036999999999999256
18115,0.3812,0.4508
18117,0.7852,0.6639999999999999
18119,0.624,0.4565
18121,0.9523,0.4496
18123,0.8321000000000001,0.7411
18125,0.7444999999999999,0.6445000000000001
18127,0.03599999999999992,0.0
18129,0.8256,0.875
18131,0.036699999999999955,0.0035999999999999366
18133,0.7182999999999999,0.3282999999999999
18135,0.0857,0.05619999999999992
18137,0.24449999999999994,0.36939999999999995
18139,0.3045,0.24880000000000002
18141,0.04399999999999993,0.0
18143,0.7236,0.6962999999999999
18145,0.5806,0.32109999999999994
18147,0.8621,0.6219
18149,0.028899999999999926,0.0013999999999999568
18151,0.13319999999999999,0.0016999999999999238
18153,0.843,0.5226
18155,0.3197,0.44619999999999993
18157,0.9391,0.04679999999999995
18159,0.7764,0.02169999999999994
18161,0.3433999999999999,0.2768999999999999
18163,0.835,0.7945
18165,0.9921,0.3709
18167,0.9131,0.5142
18169,0.5216000000000001,0.005900000000000016
18171,0.9360999999999999,0.03979999999999995
18173,0.8707,0.6371
18175,0.6131,0.6594
18177,0.06709999999999994,0.16299999999999992
18179,0.34719999999999995,0.02210000000000001
18181,0.3671,0.005199999999999982
18183,0.2822,0.0040000000000000036
19001,0.17830000000000001,0.055199999999999916
19003,0.5498000000000001,0.11829999999999996
19005,0.00039999999999995595,0.0
19007,0.3326,0.03169999999999995
19009,0.032299999999999995,0.05989999999999995
19011,0.0037999999999999146,0.0
19013,0.0010000000000000009,0.0
19015,0.008799999999999919,0.0030999999999999917
19017,0.0021999999999999797,0.0
19019,0.00029999999999996696,0.0
19021,0.0009000000000000119,0.005199999999999982
19023,0.0005999999999999339,0.00019999999999997797
19025,0.0046999999999999265,0.015699999999999936
19027,0.01759999999999995,0.03179999999999994
19029,0.4044,0.14779999999999993
19031,0.011799999999999922,0.0
19033,0.006299999999999972,9.999999999998899e-05
19035,0.014899999999999913,0.010000000000000009
19037,0.00029999999999996696,0.0
19039,0.17159999999999997,0.01429999999999998
19041,0.0013999999999999568,0.0040999999999999925
19043,0.0005999999999999339,0.0
19045,0.012399999999999967,0.0
19047,0.018199999999999994,0.06659999999999999
19049,0.05359999999999998,0.012399999999999967
19051,0.40090000000000003,0.019000000000000017
19053,0.19709999999999994,0.032200000000000006
19055,0.0009000000000000119,0.0
19057,0.6779,0.0020999999999999908
19059,0.0011999999999999789,0.0020000000000000018
19061,0.0005999999999999339,0.0
19063,0.0013999999999999568,0.0019000000000000128
19065,9.999999999998899e-05,0.0
19067,0.0007999999999999119,0.0
19069,0.010099999999999998,0.00039999999999995595
19071,0.4726,0.5726
19073,0.011799999999999922,0.01429999999999998
19075,0.008399999999999963,0.0
19077,0.07399999999999995,0.034399999999999986
19079,0.017000000000000015,0.0007999999999999119
19081,0.006199999999999983,0.0004999999999999449
19083,0.02069999999999994,9.999999999998899e-05
19085,0.07279999999999998,0.33399999999999996
19087,0.4829,0.0014999999999999458
19089,0.00029999999999996696,0.0
19091,0.009599999999999942,0.0043999999999999595
19093,0.018299999999999983,0.022699999999999942
19095,0.01079999999999992,0.00019999999999997797
19097,0.005299999999999971,0.0
19099,0.03709999999999991,0.0005999999999999339
19101,0.30999999999999994,0.0020999999999999908
19103,0.020000000000000018,0.0
19105,0.007699999999999929,0.0
19107,0.04809999999999992,0.0009000000000000119
19109,0.0025999999999999357,0.0026999999999999247
19111,0.7039,0.011599999999999944
19113,0.0045999999999999375,0.0
19115,0.25439999999999996,0.0012999999999999678
19117,0.247,0.012499999999999956
19119,0.04830000000000001,0.010000000000000009
19121,0.07369999999999999,0.015799999999999925
19123,0.2208,0.0019000000000000128
19125,0.23759999999999992,0.0035999999999999366
19127,0.01859999999999995,0.0
19129,0.34199999999999997,0.47950000000000004
19131,0.0017999999999999128,9.999999999998899e-05
19133,0.14779999999999993,0.15989999999999993
19135,0.45099999999999996,0.007000000000000006
19137,0.4344,0.3184
19139,0.13790000000000002,0.00039999999999995595
19141,0.006699999999999928,0.0047999999999999154
19143,0.006000000000000005,0.0025999999999999357
19145,0.3993,0.4205
19147,0.0020000000000000018,0.00539999999999996
19149,0.1059,0.04520000000000002
19151,0.0017999999999999128,0.00869999999999993
19153,0.04949999999999999,0.0023999999999999577
19155,0.3779,0.4357
19157,0.01639999999999997,0.0
19159,0.42489999999999994,0.04139999999999999
19161,0.005099999999999993,0.014499999999999957
19163,0.119,0.00019999999999997797
19165,0.027100000000000013,0.15539999999999998
19167,0.1099,0.0232
19169,0.024399999999999977,0.0005999999999999339
19171,0.005199999999999982,0.0
19173,0.5429999999999999,0.15759999999999996
19175,0.19299999999999995,0.03259999999999996
19177,0.6387,0.008299999999999974
19179,0.3408,0.006399999999999961
19181,0.13829999999999998,0.00759999999999994
19183,0.18919999999999992,0.0004999999999999449
19185,0.2753,0.037699999999999956
19187,0.009899999999999909,0.0032999999999999696
19189,0.0017999999999999128,9.999999999998899e-05
19191,9.999999999998899e-05,0.0
19193,0.022399999999999975,0.06259999999999999
19195,0.0034999999999999476,9.999999999998899e-05
19197,0.011299999999999977,0.0005999999999999339
20001,0.6276999999999999,0.6465000000000001
20003,0.5061,0.5851999999999999
20005,0.2506999999999999,0.47019999999999995
20007,0.721,0.9719
20009,0.479,0.7603
20011,0.5105999999999999,0.7545999999999999
20013,0.32109999999999994,0.5685
20015,0.9368,0.6763
20017,0.8362,0.5761000000000001
20019,0.7896,0.7653
20021,0.7027,0.8966
20023,0.21250000000000002,0.8149
20025,0.6658999999999999,0.9675
20027,0.5221,0.49660000000000004
20029,0.5542,0.44399999999999995
20031,0.6191,0.41000000000000003
20033,0.6843,0.9762
20035,0.8471,0.7218
20037,0.49649999999999994,0.8432999999999999
20039,0.35039999999999993,0.6537999999999999
20041,0.5436,0.5964
20043,0.4253,0.48660000000000003
20045,0.3509,0.44709999999999994
20047,0.5430999999999999,0.8972
20049,0.6705,0.6906
20051,0.1773,0.4133
20053,0.6438999999999999,0.6275999999999999
20055,0.612,0.9413
20057,0.40149999999999997,0.8452999999999999
20059,0.35929999999999995,0.508
20061,0.32909999999999995,0.5203
20063,0.4436,0.8523000000000001
20065,0.37570000000000003,0.4908
20067,0.9096,0.9925
