GEOID,Year,GMFD
01003,1983,0.05765403693556273
01003,1984,0.06481405611483536
01003,1985,-0.02328699051356184
01003,1986,-0.19163642781763818
01003,1987,0.05587488378442862
01003,1988,0.0036112706539897926
01003,1989,0.08698797453798265
01003,1990,-0.10953240083543742
01003,1991,0.07879578243195579
01003,1992,-0.03548658260589416
01003,1993,-0.016948442401699758
01003,1994,0.12308622980295178
01003,1995,0.0318333649653485
01003,1996,0.06423605770619992
01003,1997,0.1367537719652526
01003,1998,-0.17427033132151282
01003,1999,-0.009809781768592638
01003,2000,-0.3149635684045432
01003,2001,0.1120803864245866
01003,2002,0.03997755897122498
01003,2003,0.16702911875869436
01003,2004,-0.03007199607283262
01003,2005,0.11922452310651643
01005,1960,-0.04417599816524619
01005,1961,0.1678012025729437
01005,1962,-0.17080618809141257
01005,1963,-0.0792945830536979
01005,1964,0.049521665415346305
01005,1965,0.08589607829462934
01005,1966,0.08097888625786168
01005,1967,0.1631445909385188
01005,1968,-0.15950151383549557
01005,1969,-0.008429922429919766
01005,1970,0.016036138061816058
01005,1971,0.15879324289850746
01005,1972,0.029392539400588627
01005,1973,0.13529604221084085
01005,1974,0.12375091921741796
01005,1975,0.167318780154533
01005,1976,0.13667036055040135
01005,1977,-0.30812584347873584
01005,1978,-0.012651754319495433
01005,1979,0.12926606398878732
01005,1980,-0.2181034859321479
01005,1981,-0.1429407863645641
01005,1982,0.05828117339590072
01005,1983,-0.04090059241947041
01005,1984,0.083921959785575
01005,1985,0.019047188054979583
01005,1986,-0.3035536032924054
01005,1987,-0.16066400908151124
01005,1988,-0.11249090418868937
01005,1989,0.03363628924326978
01005,1990,-0.2744765643958278
01005,1991,0.08397290876733755
01005,1992,0.08898624086617231
01005,1993,-0.20440335974767765
01005,1994,0.27566004012429357
01005,1995,-0.10486597176883436
01005,1996,0.02719993220368609
01005,1997,0.22371103953710147
01005,1998,-0.2908816657105568
01005,1999,0.06985242105688791
01005,2000,-0.27551768644683283
01005,2001,0.2177670364763766
01005,2002,0.09368016941899872
01005,2003,0.15478247998850886
01005,2004,-0.030488279560149642
01005,2005,0.06790732340139766
01009,1960,-0.12664283178371566
01009,1961,0.14714564606381675
01009,1962,-0.32301699702938075
01009,1963,0.1649799290218239
01009,1964,0.04030475475458109
01009,1965,0.2701062705326382
01009,1966,0.05086332791521301
01009,1967,0.30952032540281416
01009,1968,0.16127533265395008
01009,1969,-0.144857846221678
01009,1970,-0.09463244555710314
01009,1971,0.04522401174780945
01009,1972,0.11473016331772666
01009,1973,-0.06117505438564355
01009,1974,0.25876973989287183
01009,1975,0.0951269645221548
01009,1976,-0.24501080508723763
01009,1977,-0.5695386036560955
01009,1978,-0.06537240305567497
01009,1979,0.00042430066088364193
01009,1980,-0.8781727372283532
01009,1981,-0.15917623540214182
01009,1982,0.17393448455724603
01009,1983,-0.19259422759397432
01009,1984,-0.007433413630754334
01009,1985,0.18027882500533934
01009,1986,-0.0473157687944048
01009,1987,-0.10922924967372465
01009,1988,-0.08720017777840261
01009,1989,0.18110300346946606
01009,1990,-0.14842008577287444
01009,1991,0.1544972375241683
01009,1992,0.23093809294280776
01009,1993,-0.3304160235574406
01009,1994,0.3147787427093006
01009,1995,-0.22040956831587188
01009,1996,-0.11281056446782795
01009,1997,0.25055355591869005
01009,1998,-0.17021034536292287
01009,1999,0.01129651130886998
01009,2000,-0.27001309647924787
01009,2001,0.14280336585831138
01009,2002,0.308388078958146
01009,2003,0.1825241177195073
01009,2004,0.45817278497498704
01009,2005,0.11590891340134767
01011,1960,-0.07116860677039069
01011,1961,0.17482755476633477
01011,1962,-0.23529346573993226
01011,1963,-0.08835203249919957
01011,1964,0.001385902064811928
01011,1965,0.11486987732584159
01011,1966,0.10061911165875002
01011,1967,0.20173146563171082
01011,1968,-0.14386148433849666
01011,1969,-0.07160885114387654
01011,1970,-0.021877207824473402
01011,1971,0.09061244914881336
01011,1972,0.029389077291229675
01011,1973,0.07848671463086335
01011,1974,0.12111011182104674
01011,1975,0.14758359615198477
01011,1976,0.08376236332633208
01011,1977,-0.34508621747800616
01011,1978,-0.07949467860339722
01011,1979,0.13919524785333492
01011,1980,-0.3076242839265876
01011,1981,-0.1858800424029729
01011,1982,0.03943240548959994
01011,1983,-0.0966019354601166
01011,1984,0.09986999584923481
01011,1985,0.005449029578624906
01011,1986,-0.2334955646046306
01011,1987,-0.15020987517903686
01011,1988,-0.11504061511247846
01011,1989,0.057684345934353
01011,1990,-0.2616899624199037
01011,1991,0.13696979315114668
01011,1992,0.15994200903666955
01011,1993,-0.12222238316683287
01011,1994,0.31515965201877555
01011,1995,-0.039498307624687645
01011,1996,0.056720777831882035
01011,1997,0.26391791700801753
01011,1998,-0.2793404205607422
01011,1999,0.0835343915005203
01011,2000,-0.2561919036055871
01011,2001,0.21991948796040567
01011,2002,0.1481166760814856
01011,2003,0.16937572136277773
01011,2004,0.00571710856488097
01011,2005,0.05915505542192095
01013,1960,0.032152237503876344
01013,1961,0.25411780087490204
01013,1962,-0.23844243602182863
01013,1963,-0.10905434292169891
01013,1964,0.12098799241718328
01013,1965,0.13074480227155352
01013,1966,-0.05708185385778897
01013,1967,0.20869928785344014
01013,1968,-0.22856988657446753
01013,1969,-0.0774755414401095
01013,1970,0.004391017907167893
01013,1971,0.06294994008189492
01013,1972,-0.06844584247919905
01013,1973,0.10048402270300416
01013,1974,0.0789291992528535
01013,1975,0.13767120932846777
01013,1976,0.06318338733904164
01013,1977,-0.2559442166553413
01013,1978,-0.038137466836160316
01013,1979,0.2163364371861503
01013,1980,-0.23358089407867816
01013,1981,-0.19613239131469923
01013,1982,0.0577778614245443
01013,1983,-0.01925415901052166
01013,1984,0.15542483230733328
01013,1985,-0.07636974653651685
01013,1986,-0.3009707699063839
01013,1987,-0.24177509240612427
01013,1988,-0.34101454188669733
01013,1989,0.1253176056789329
01013,1990,-0.15585286919896155
01013,1991,0.30001082107947047
01013,1992,0.13195059585616248
01013,1993,-0.2886645355466044
01013,1994,0.3721043452603512
01013,1995,0.019144759245057364
01013,1996,0.06754923494658882
01013,1997,0.2676839494193404
01013,1998,-0.364236135665887
01013,1999,0.15378327282218962
01013,2000,-0.6160190183133951
01013,2001,0.2761178281388549
01013,2002,0.16490290756446058
01013,2003,0.1883975937276421
01013,2004,0.049817613767299984
01013,2005,0.16639118469325864
01015,1960,-0.2821421834789924
01015,1961,0.15380186006643112
01015,1962,-0.26847004340775815
01015,1963,0.08792376891929812
01015,1964,-0.08145527699234797
01015,1965,0.26704181268336524
01015,1966,0.012268688859152575
01015,1967,0.3128766327016027
01015,1968,0.1032076090290447
01015,1969,-0.04788572104074574
01015,1970,0.008975364268509724
01015,1971,0.13574081484313824
01015,1972,0.04781266988454527
01015,1973,0.12506530209142663
01015,1974,0.16084325829772853
01015,1975,0.20949687677266823
01015,1976,-0.19554103984203297
01015,1977,-0.5042330828476879
01015,1978,-0.024577500432841487
01015,1979,0.0781538014608453
01015,1980,-0.6157781804087025
01015,1981,-0.17883287880907853
01015,1982,0.1267709218926078
01015,1983,-0.2663296776902213
01015,1984,-0.005792075760379829
01015,1985,0.20483790473161728
01015,1986,-0.31265489938976576
01015,1987,-0.08367716696200643
01015,1988,-0.2085825515820798
01015,1989,0.10851153443728742
01015,1990,-0.1653710515558135
01015,1991,0.2897285146501828
01015,1992,0.25738395105086104
01015,1993,-0.3828340499619983
01015,1994,0.2949583593421367
01015,1995,-0.2164424445835534
01015,1996,-0.041411350629032076
01015,1997,0.28689334638887304
01015,1998,-0.13548889401399128
01015,1999,0.019541434917804502
01015,2000,-0.27951859830663456
01015,2001,0.1252402108604469
01015,2002,0.2419742508495009
01015,2003,0.06632849582873468
01015,2004,0.43660890121056234
01015,2005,0.1350323816573036
01019,1960,-0.3302840939136397
01019,1961,0.24267108603074392
01019,1962,-0.3340366394068976
01019,1963,0.0909065562032312
01019,1964,-0.05010798819340619
01019,1965,0.2124370748810196
01019,1966,-0.014253033978910732
01019,1967,0.3416667957329783
01019,1968,0.031554290017703844
01019,1969,-0.1562828180556863
01019,1970,-0.04772312543554997
01019,1971,0.24194217532483933
01019,1972,0.12940031063836283
01019,1973,0.2062128126275244
01019,1974,0.24162100167205028
01019,1975,0.25597172721500905
01019,1976,-0.0035682045296476644
01019,1977,-0.49060157139636323
01019,1978,-0.06933307585869099
01019,1979,0.2327965892356438
01019,1980,-0.7370002712158641
01019,1981,-0.2126957335055333
01019,1982,0.14717140897748554
01019,1983,-0.26974118152593163
01019,1984,0.04779184257478539
01019,1985,0.2413387037672176
01019,1986,-0.49826390766712586
01019,1987,-0.2226479440510569
01019,1988,-0.37832311420895404
01019,1989,0.24096204664042878
01019,1990,-0.2232850871387226
01019,1991,0.24949804164447548
01019,1992,0.30553705664355
01019,1993,-0.46707662968479213
01019,1994,0.40097596781349215
01019,1995,-0.1844235988896758
01019,1996,0.054452867790443615
01019,1997,0.3126554421237875
01019,1998,-0.17975462554018304
01019,1999,-0.13315759355260803
01019,2000,-0.3917131690788331
01019,2001,0.22518147295740742
01019,2002,0.06991112761536952
01019,2003,0.27571788926953994
01019,2004,0.3956537205156691
01019,2005,0.20024539891532145
01021,1960,-0.14024233397550084
01021,1961,0.19270130660456383
01021,1962,-0.4433725209283676
01021,1963,-0.02185622615385555
01021,1964,0.06379927523196709
01021,1965,0.18865171673720937
01021,1966,0.06057140357949395
01021,1967,0.2870499550085119
01021,1968,-0.16883376491469876
01021,1969,-0.18422098705719547
01021,1970,-0.0967674042637323
01021,1971,0.02944331272852807
01021,1972,-0.03260385094589338
01021,1973,0.04821922130347672
01021,1974,0.18918172624223462
01021,1975,0.20711171886000443
01021,1976,-0.016858773188007853
01021,1977,-0.4178607399673112
01021,1978,-0.10724881064578246
01021,1979,0.1465312589389816
01021,1980,-0.42486735215161553
01021,1981,-0.2676252914566736
01021,1982,0.07621185238515993
01021,1983,-0.09522863545995444
01021,1984,0.19126807713359692
01021,1985,0.12652707772994282
01021,1986,-0.2149551952015797
01021,1987,-0.20170432185475556
01021,1988,-0.20991289290578583
01021,1989,0.1708891203577414
01021,1990,-0.21366444369211196
01021,1991,0.1880409982359827
01021,1992,0.2382018265955948
01021,1993,-0.2610368381195524
01021,1994,0.3656209434543621
01021,1995,-0.20243089804990658
01021,1996,0.088925536893744
01021,1997,0.329965565154172
01021,1998,-0.22974120669061251
01021,1999,0.03679264294015509
01021,2000,-0.3918371522544896
01021,2001,0.28709085459903483
01021,2002,0.25478133512796797
01021,2003,0.2352250077046943
01021,2004,0.20454891084067586
01021,2005,0.1355189954895854
01023,1960,-0.15284246038582228
01023,1961,0.3069014975220734
01023,1962,-0.3511737646669785
01023,1963,-0.1395029303749868
01023,1964,-0.03278525991082937
01023,1965,0.26425727083305206
01023,1966,0.24133440349092883
01023,1967,0.33865869878681165
01023,1968,-0.09948880903347615
01023,1969,-0.1399136474627321
01023,1970,-0.008736990285380383
01023,1971,0.05773955893751411
01023,1972,-0.033253853845887874
01023,1973,-0.0012409624913275047
01023,1974,-0.02833253120747701
01023,1975,0.15222184506556846
01023,1976,0.02111081333647951
01023,1977,-0.6154984038950262
01023,1978,-0.14034804291673134
01023,1979,0.013603661800770328
01023,1980,-0.6993418354562285
01023,1981,-0.5098620202275275
01023,1982,-0.07988569507706487
01023,1983,-0.10682731367213052
01023,1984,0.29470867182021543
01023,1985,0.023519188766212867
01023,1986,-0.2378007221903805
01023,1987,0.04214129163366866
01023,1988,-0.06876354557954832
01023,1989,0.12797967360242227
01023,1990,-0.2813294468240862
01023,1991,0.3169463840122458
01023,1992,0.2648035607561419
01023,1993,-0.19460336268877526
01023,1994,0.37645367346975545
01023,1995,-0.09395207252886989
01023,1996,0.0026746863579991493
01023,1997,0.4644859102332087
01023,1998,-0.2487525097830544
01023,1999,0.012398863901973953
01023,2000,-0.44804114561824354
01023,2001,0.3038556452539565
01023,2002,0.2338928192609907
01023,2003,0.4115177512909406
01023,2004,0.3380836025119282
01023,2005,0.10298785347771931
01025,1960,-0.013522039683378381
01025,1961,0.2749197055868111
01025,1962,-0.24432794466006935
01025,1963,-0.12874767366678314
01025,1964,-0.012631688395820977
01025,1965,0.20864696545343686
01025,1966,0.20285694993575865
01025,1967,0.2653943341794457
01025,1968,-0.01712895830131056
01025,1969,-0.027911383824791393
01025,1970,0.056005217578130914
01025,1971,0.13266905870196952
01025,1972,0.008499833892529111
01025,1973,-0.005086917465385317
01025,1974,-0.06274674935121642
01025,1975,0.08947964618994078
01025,1976,-0.030844175569892527
01025,1977,-0.4685840843138111
01025,1978,-0.12464353495806199
01025,1979,-0.02674989737975683
01025,1980,-0.4579379502340989
01025,1981,-0.3202134308214578
01025,1982,-0.0553596513297172
01025,1983,-0.03976554970599391
01025,1984,0.20454081824348766
01025,1985,-0.01463685732432498
01025,1986,-0.21339549109020045
01025,1987,-0.03237356690198703
01025,1988,-0.05056369981600823
01025,1989,0.08058046433976548
01025,1990,-0.24796686833492282
01025,1991,0.1703299642792063
01025,1992,0.20982045792276716
01025,1993,-0.12789291732363858
01025,1994,0.3088345924487755
01025,1995,-0.1232960332642643
01025,1996,-0.04493691873966554
01025,1997,0.34988851430988877
01025,1998,-0.2831824257312381
01025,1999,0.036375280022139064
01025,2000,-0.32209034334089226
01025,2001,0.22995077206864667
01025,2002,0.1683252830276621
01025,2003,0.25992237068876867
01025,2004,0.12305840917875457
01025,2005,0.11643811348081057
01027,1960,-0.277903582942652
01027,1961,0.14214894934446534
01027,1962,-0.3397506843743477
01027,1963,0.008304961561437995
01027,1964,0.010751816041683154
01027,1965,0.18249993379056817
01027,1966,0.06925596468678627
01027,1967,0.3022299497065589
01027,1968,0.03793506208322926
01027,1969,-0.023203241736131978
01027,1970,0.04492704916049202
01027,1971,0.0822008623352656
01027,1972,-0.015205516234426583
01027,1973,0.1596192342147555
01027,1974,0.1361537523997416
01027,1975,0.17505224925433024
01027,1976,-0.04749444148851225
01027,1977,-0.490728107116424
01027,1978,-0.125466560001505
01027,1979,0.11327330216016955
01027,1980,-0.5518942629809493
01027,1981,-0.32453810153665474
01027,1982,0.13640229035852078
01027,1983,-0.18374135050120208
01027,1984,0.09136180121983216
01027,1985,0.14375114522282587
01027,1986,-0.28447033666609683
01027,1987,-0.10641859164497705
01027,1988,-0.2633216153244878
01027,1989,0.19649917512368886
01027,1990,-0.22537239248858842
01027,1991,0.25455076463708937
01027,1992,0.26764759411552536
01027,1993,-0.2998026012999331
01027,1994,0.36399921133417135
01027,1995,-0.25090117721224314
01027,1996,0.020411896842072
01027,1997,0.3231841260325843
01027,1998,-0.1919168978684577
01027,1999,0.03363371734272837
01027,2000,-0.37048907298096223
01027,2001,0.22728813822915664
01027,2002,0.20764443191525067
01027,2003,0.22955298406677077
01027,2004,0.2566516948122358
01027,2005,0.15568647640660516
01029,1960,-0.10337208999995745
01029,1961,0.22944854475948062
01029,1962,-0.19728420280668607
01029,1963,0.029808723774091897
01029,1964,-0.11211461088441
01029,1965,0.273454291813413
01029,1966,0.07945258217532902
01029,1967,0.2263509694008899
01029,1968,0.06754005079965328
01029,1969,-0.057528279780955385
01029,1970,2.5612499657066967e-05
01029,1971,0.2069314313676943
01029,1972,0.14031944985437103
01029,1973,0.11588940873979611
01029,1974,0.15842459139676318
01029,1975,0.20601190074173548
01029,1976,-0.07571928883395218
01029,1977,-0.5144650212898958
01029,1978,-6.061931201575832e-06
01029,1979,0.049928813335316014
01029,1980,-0.5360804939206658
01029,1981,-0.12019590157113327
01029,1982,0.10228437456973344
01029,1983,-0.19394505811754179
01029,1984,0.0366687119397419
01029,1985,0.19384421731927048
01029,1986,-0.3461642947214286
01029,1987,-0.0908255532821731
01029,1988,-0.15284985411638224
01029,1989,0.00938942486985092
01029,1990,-0.15128772818289044
01029,1991,0.15609433901751352
01029,1992,0.286927702807307
01029,1993,-0.3130462385753817
01029,1994,0.21778236216976227
01029,1995,-0.21785899359473807
01029,1996,-0.03650553497802882
01029,1997,0.3011520676289177
01029,1998,-0.19252689652287786
01029,1999,0.0014001555947215638
01029,2000,-0.30062100155794863
01029,2001,0.09317621453693267
01029,2002,0.1089940838272547
01029,2003,-0.07186926898844359
01029,2004,0.3542214924306689
01029,2005,0.13874485628682942
01031,1960,0.01269754008778018
01031,1961,0.25933935497175176
01031,1962,-0.3315677378154539
01031,1963,-0.1143644049577893
01031,1964,0.11310702442624737
01031,1965,0.2289521981133436
01031,1966,0.10020947118616541
01031,1967,0.22732714855995065
01031,1968,-0.2354295963313558
01031,1969,-0.055572830854379925
01031,1970,-0.023231663754974763
01031,1971,0.17831470170871916
01031,1972,0.017272034534565883
01031,1973,0.13039493729268026
01031,1974,0.060539880611447466
01031,1975,0.10396460020646803
01031,1976,0.19490152239120506
01031,1977,-0.45718021834322714
01031,1978,-0.0019578460132566866
01031,1979,0.18761306506702843
01031,1980,-0.31657111708347774
01031,1981,-0.21340583608654762
01031,1982,0.04947894918928966
01031,1983,0.025469481206600194
01031,1984,0.13810710805708695
01031,1985,0.05047383846579445
01031,1986,-0.4298181294967586
01031,1987,-0.15731919066391198
01031,1988,-0.11779893307354172
01031,1989,0.10804420732362507
01031,1990,-0.25345834741006945
01031,1991,0.14931116370228473
01031,1992,0.24859837200648074
01031,1993,-0.3587192564613312
01031,1994,0.38126450137554624
01031,1995,-0.07102859670331617
01031,1996,-0.08656816183632454
01031,1997,0.32472789533759333
01031,1998,-0.47950489148100306
01031,1999,0.0946149965772434
01031,2000,-0.5796340477536259
01031,2001,0.3181877701579024
01031,2002,0.17409879297667377
01031,2003,0.24241653127110585
01031,2004,0.003593494232545291
01031,2005,0.1601102250832368
01033,1960,-0.009705182321112407
01033,1961,0.1254733003546349
01033,1962,-0.2741909015207101
01033,1963,0.10076562246115217
01033,1964,0.018559557259552075
01033,1965,0.09530431063527418
01033,1966,-0.10601275370467149
01033,1967,0.2875306153104026
01033,1968,-0.13029863530463123
01033,1969,-0.2779076960305633
01033,1970,-0.12916070822105835
01033,1971,0.059488018364018694
01033,1972,0.12201181793886096
01033,1973,-0.05043480951720877
01033,1974,0.1893758925498037
01033,1975,-0.033579328313917106
01033,1976,0.029978766949556264
01033,1977,-0.25853344760918173
01033,1978,-0.046955597351413025
01033,1979,0.16989713169189144
01033,1980,-0.788059910491616
01033,1981,0.02595741995866261
01033,1982,0.23077313924970738
01033,1983,-0.3141768259738281
01033,1984,0.07935572319887832
01033,1985,0.2447921091815764
01033,1986,-0.068665554214526
01033,1987,-0.16371909998832418
01033,1988,-0.2684971625654188
01033,1989,0.09919145203587654
01033,1990,-0.1738180734958571
01033,1991,-0.09541312931893632
01033,1992,0.26809951519632946
01033,1993,-0.23247727328227524
01033,1994,0.21158432239063418
01033,1995,0.07058126471437337
01033,1996,0.048416132088254224
01033,1997,0.08792495508726232
01033,1998,-0.058619957749046936
01033,1999,0.01676635031958221
01033,2000,-0.17677404786144307
01033,2001,0.19320903970050857
01033,2002,0.2342973121578202
01033,2003,0.25844973935005666
01033,2004,0.3178814595052333
01033,2005,0.07133512718585025
01035,1960,0.13783263545114438
01035,1961,0.327062017668182
01035,1962,-0.21551502479828322
01035,1963,-0.157112172083539
01035,1964,0.0969929638967213
01035,1965,0.12731115448765618
01035,1966,-0.06928091500200706
01035,1967,0.12018040178894496
01035,1968,-0.22162087526939367
01035,1969,0.04116639912262891
01035,1970,0.04472144512011411
01035,1971,0.1311399939990739
01035,1972,-0.08066083577469296
01035,1973,0.10351673688412766
01035,1974,0.04844648234938778
01035,1975,-0.06402894169005902
01035,1976,0.08995258248791527
01035,1977,-0.1954313377724737
01035,1978,0.01748515935961248
01035,1979,0.18214399315796498
01035,1980,-0.17514734204387644
01035,1981,-0.21363245368879624
01035,1982,0.00106578088350201
01035,1983,0.08650376411077126
01035,1984,0.21059902597322533
01035,1985,-0.11992186397771731
01035,1986,-0.3682941311906126
01035,1987,-0.11679510024830686
01035,1988,-0.25770060923892724
01035,1989,0.09131638404018516
01035,1990,-0.15162298088528686
01035,1991,0.22503376990718388
01035,1992,0.21477934194234677
01035,1993,-0.11343516396225345
01035,1994,0.2894787177020882
01035,1995,-0.0628993300935427
01035,1996,0.011689273948542467
01035,1997,0.26910710263525023
01035,1998,-0.3597429694118167
01035,1999,0.10448168836846775
01035,2000,-0.6106391158670397
01035,2001,0.29178476789852253
01035,2002,-0.007894066721522819
01035,2003,0.10520267507086589
01035,2004,-0.0012699891171325528
01035,2005,0.19365096058288
01039,1960,0.10895240953027191
01039,1961,0.3365913880223949
01039,1962,-0.32075027762572184
01039,1963,-0.05798667573522537
01039,1964,0.12686901125872785
01039,1965,0.2775190369420646
01039,1966,-0.02360415248236325
01039,1967,0.2528305799136932
01039,1968,-0.26193860926530443
01039,1969,-0.021015851443186545
01039,1970,0.013916501115610713
01039,1971,0.14735792698083133
01039,1972,-0.03243225671994354
01039,1973,0.10384281301475662
01039,1974,-0.011146720292056767
01039,1975,-0.1675350896392982
01039,1976,0.15562990153689235
01039,1977,-0.2875665540125292
01039,1978,0.006652868308387738
01039,1979,0.24657103780768308
01039,1980,-0.2710580342739269
01039,1981,-0.23872029486543989
01039,1982,0.08080056259771362
01039,1983,0.05583537191081174
01039,1984,0.1820956700788668
01039,1985,0.03713677800877824
01039,1986,-0.4069918276559512
01039,1987,-0.12966253753660545
01039,1988,-0.2271614792641634
01039,1989,0.09791424883847455
01039,1990,-0.22507752713096524
01039,1991,0.2674608374426938
01039,1992,0.29357439951694736
01039,1993,-0.41284698851676305
01039,1994,0.36623684391087397
01039,1995,-0.03851532854996392
01039,1996,-0.09948567090755145
01039,1997,0.360208147099999
01039,1998,-0.5051704035425694
01039,1999,0.14734188927594305
01039,2000,-0.7846953536344967
01039,2001,0.3339473892757452
01039,2002,0.19263398595899828
01039,2003,0.09575015987206248
01039,2004,0.05760735921831106
01039,2005,0.17808451565645178
01041,1960,0.1225415208203125
01041,1961,0.315934481453654
01041,1962,-0.2337782087346596
01041,1963,-0.15821039879440357
01041,1964,0.09406993371809058
01041,1965,0.1633038825282349
01041,1966,-0.028383601718371843
01041,1967,0.21420411043771015
01041,1968,-0.21425759629050067
01041,1969,0.020005761910163344
01041,1970,0.05309734438058772
01041,1971,0.21344179800272006
01041,1972,0.002366305597278129
01041,1973,-0.05320760512148093
01041,1974,0.05936581026582921
01041,1975,-0.07314891130687506
01041,1976,0.19886920214327158
01041,1977,-0.3802776490617005
01041,1978,0.023705009341105948
01041,1979,0.2343499275301476
01041,1980,-0.18060899527656277
01041,1981,-0.14288051346270003
01041,1982,0.07866384939646187
01041,1983,0.10847519324260835
01041,1984,0.1959839492754843
01041,1985,-0.0683629401355702
01041,1986,-0.27659247287812283
01041,1987,-0.22146276827143885
01041,1988,-0.32915502788251083
01041,1989,0.07561395250954228
01041,1990,-0.13126048360844383
01041,1991,0.19752357410418556
01041,1992,0.3143463394248634
01041,1993,-0.2598955765482166
01041,1994,0.3815854732172347
01041,1995,0.018980617970004998
01041,1996,0.0616920087142897
01041,1997,0.3118808145620099
01041,1998,-0.40571569126306006
01041,1999,0.1663450415834542
01041,2000,-0.8653458518071773
01041,2001,0.21826058145260285
01041,2002,0.14823295984571783
01041,2003,-0.15920621489401077
01041,2004,-0.0033126138725161347
01041,2005,0.19222367750080582
01043,1960,-0.10075002926678422
01043,1961,0.21680197889613606
01043,1962,-0.350830882976501
01043,1963,0.18706984591347492
01043,1964,0.07822792008522073
01043,1965,0.24760697055252137
01043,1966,0.03532223492056136
01043,1967,0.3223996103905553
01043,1968,0.10445603162031958
01043,1969,-0.14401961778394534
01043,1970,-0.06552951511582925
01043,1971,0.08853244145394035
01043,1972,0.07889794691924412
01043,1973,-0.0603915779178561
01043,1974,0.22212432758316064
01043,1975,0.03983305392058284
01043,1976,-0.12513670522069759
01043,1977,-0.5702430394461484
01043,1978,-0.125831698284327
01043,1979,0.028424721730660574
01043,1980,-0.8488064854367013
01043,1981,-0.13973937623766003
01043,1982,0.18124630947586734
01043,1983,-0.10096831792385905
01043,1984,0.04080163461022905
01043,1985,0.17305019609299513
01043,1986,-0.14924162038177774
01043,1987,-0.17700269044414868
01043,1988,-0.13443568300961345
01043,1989,0.17780441102752464
01043,1990,-0.17353592427693265
01043,1991,0.050451719803594364
01043,1992,0.2482233340343212
01043,1993,-0.3504069980150573
01043,1994,0.28724725892214265
01043,1995,-0.20940376076180928
01043,1996,-0.07588409734279525
01043,1997,0.22735374849225978
01043,1998,-0.14225078773075997
01043,1999,0.004602420509284014
01043,2000,-0.2649992596742539
01043,2001,0.2159034266909847
01043,2002,0.25013935579293
01043,2003,0.2816096179507327
01043,2004,0.39337613510144587
01043,2005,0.12790141475675573
01045,1960,0.05361125366383057
01045,1961,0.21147421791604737
01045,1962,-0.25895681978100604
01045,1963,-0.055074472334154745
01045,1964,0.16904468492925062
01045,1965,0.1822740040560899
01045,1966,-0.05741151175246828
01045,1967,0.2229724105067662
01045,1968,-0.4894053167929313
01045,1969,0.0676918593952869
01045,1970,0.1035311821947138
01045,1971,0.2231374214695152
01045,1972,-0.05572784821874832
01045,1973,0.11186520886885276
01045,1974,0.11054770531985536
01045,1975,-0.07057434163215648
01045,1976,0.24738794310357404
01045,1977,-0.462722614171895
01045,1978,0.1351651313593213
01045,1979,0.19492078132031646
01045,1980,-0.11347331388096771
01045,1981,-0.13868659702072605
01045,1982,0.13516755062190675
01045,1983,0.06205005917434736
01045,1984,0.06106401026468322
01045,1985,0.06131778338321747
01045,1986,-0.5855495003759095
01045,1987,-0.050698214331879043
01045,1988,-0.07917604980675452
01045,1989,0.14088405723493835
01045,1990,-0.176430516673044
01045,1991,0.24524586001703577
