GEOID,bw
05055,0.03740659531103968
05057,0.05131593375100524
05063,0.03153686830807195
05067,0.03812976989766639
05069,0.011473579654897625
05073,0.02902486611695809
05075,0.043117306318484316
05077,0.0414939924347076
05079,0.018413201486459124
05081,0.044964634148143154
05083,0.032584658823011106
05085,0.07686039352287775
05091,0.04425529546642928
05093,0.04633328108916632
05095,0.04095950094816866
05099,0.04837729509199339
05103,0.04236813412159958
05107,0.026317753490816928
05111,0.04793304909007215
05115,0.03416359593212025
05117,0.038412957337946745
05119,0.08315222954224948
05121,0.03803416598357524
05123,0.03142643031253274
05145,0.022750618380796343
05147,0.025583751841388128
05149,0.025513010230392385
06005,0.021280352622897365
06007,0.004595109796653404
06011,0.008385680985911767
06013,0.010520014150366306
06019,0.008776675559781698
06021,0.006265996204232252
06025,0.02075008369339831
06029,0.017098440091156915
06031,0.010152114893252146
06039,0.011319917134320017
06047,0.009813032062450659
06053,0.006390288897497549
06065,0.026847782419910014
06067,0.004747603663795992
06077,0.003688600280542912
06095,0.005605263480231184
06099,0.006960272269788669
06101,0.006080327101388674
06103,0.007233665868090775
06107,0.0029105077060574865
06113,0.0039906011810763075
06115,0.005139869298406211
08001,0.0050018429637204015
08005,0.05331473600254027
08009,0.01843343539230832
08011,0.04303849344937516
08013,0.012453006979510668
08017,0.019690949387713198
08025,0.0496276576866148
08029,0.015123917677479004
08039,0.04405461974642745
08041,0.017061792586473612
08045,0.026441198299917132
08061,0.07021629525534076
08063,0.019932424504136348
08067,0.031830744762589736
08069,0.017195655721244266
08071,0.008147096931563215
08073,0.018268928218519
08075,0.023008912690636787
08077,0.006173763448105048
08083,0.027005005756202828
08085,0.004874535639466672
08087,0.018731502931005076
08089,0.014691043599247331
08095,0.019149091277100398
08099,0.015646018259438704
08101,0.029533953587000804
08115,0.019175017398729642
08121,0.021741194858493088
08123,0.01743175607290223
08125,0.012677014739247079
10001,0.038604450969719484
10003,0.04553908299550799
10005,0.04710220654389978
12001,0.02549188934891708
12003,0.12276636049569481
12007,0.04468436447841039
12013,0.030856617700730372
12023,0.03203371950874459
12029,0.0918283379899282
12031,0.05064451706507328
12033,0.023602077067816894
12039,0.036637642708625726
12041,0.0402282875808227
12047,0.05136876382851284
12059,0.02139411210483313
12063,0.021921469918139362
12065,0.03618548034760555
12067,0.054201117893263276
12073,0.0292974758409328
12075,0.020464444131558603
12079,0.03330936521560912
12083,0.058022952772630546
12089,0.05559171069270122
12091,0.041843372735985825
12107,0.056215582832741036
12109,0.06596119250920471
12113,0.053844654639364165
12121,0.04468058304601624
12123,0.03741205840827897
12125,0.051654529094967414
12131,0.02478675697686084
12133,0.021645359952771878
13001,0.08425972007034721
13003,0.05883450154126972
13005,0.07987602804580114
13007,0.03978001556137095
13009,0.0716354324717324
13011,0.05884230419227711
13013,0.08050381229277663
13015,0.07767872442483188
13017,0.07141119013254713
13019,0.07019064321973485
13021,0.09983119487916906
13023,0.05998751415585393
13025,0.05920138960927641
13027,0.05242384992657795
13029,0.0909025333852431
13031,0.03821666035740334
13033,0.04669938553242406
13035,0.11383079036584415
13037,0.033547369076831327
13039,0.06790226603350581
13043,0.03605816763634714
13045,0.07036543760217404
13047,0.07112799932008369
13049,0.05867443346763078
13051,0.10223885891525447
13055,0.07177230439275147
13057,0.029822703968190416
13059,0.04816570531333373
13061,0.048537032345509414
13063,0.0323454010854535
13065,0.042704155486118
13069,0.07430729361772702
13071,0.04853209059805329
13073,0.08240198977203061
13075,0.060600428916823997
13077,0.07710988499111318
13079,0.07257676106478378
13081,0.06116422729699228
13083,0.060580185167407735
13085,0.054110506628993964
13087,0.02854948470444301
13091,0.07258237400835522
13093,0.06662913880502043
13095,0.039875406832881106
13097,0.04677921577516513
13099,0.026779441953102785
13101,0.08818174410530218
13103,0.055418361666390185
13105,0.058592690063765454
13107,0.07729275718403752
13109,0.0409758547956305
13111,0.01757677725898599
13113,0.059070006089743055
13115,0.0532100420622119
13117,0.05833980839191812
13119,0.1033219510306378
13121,0.051075634352238816
13123,0.010451277291314426
13125,0.06748381742374886
13129,0.050880579236890905
13131,0.06584412385131318
13133,0.09261098263238932
13135,0.07702934719995094
13137,0.04165635734254614
13139,0.07356357640802678
13141,0.06295196727829556
13143,0.09423430241312952
13145,0.05186312967641113
13147,0.07501801733774092
13149,0.0897491151415132
13151,0.07941393997492435
13153,0.0743896158512306
13155,0.07398516096186071
13157,0.04592200674042825
13159,0.05600108552005087
13161,0.05403617472411769
13163,0.05611907427126939
13165,0.05941327953532532
13167,0.05049292436462721
13169,0.08653496891067403
13171,0.07291953252577456
13173,0.06766021222080056
13175,0.08678511844648268
13177,0.03920257722508429
13179,0.09057532445749505
13181,0.06462341336983639
13183,0.06405789551052204
13185,0.08495594220000273
13187,0.03537589558356244
13189,0.05983743923088645
13193,0.04679748043454865
13195,0.06832660835243937
13197,0.051190649511130074
13199,0.06480861142554264
13201,0.018524525978502973
13205,0.029368751663532495
13207,0.07702376408531564
13209,0.09343979535802016
13211,0.06468870753317907
13213,0.04947994954411587
13217,0.07659623673044325
13219,0.04141235155006719
13221,0.09352315006643094
13223,0.05268200900292838
13225,0.06246202337266723
13227,0.06165781624839835
13229,0.059940896458715615
13231,0.08845818383363349
13233,0.08600161738096997
13235,0.04430694826027568
13237,0.053031243149724
13239,0.055481468007663105
13241,0.02679761839252706
13243,0.03315580418596262
13245,0.0557161195542724
13247,0.058903276801562265
13249,0.07025146714472587
13251,0.04391191402191193
13253,0.016724721004183683
13255,0.06766498558706678
13257,0.11706674385382812
13259,0.03931982067844227
13261,0.023520382177986403
13263,0.055491332707203425
13265,0.09987480584061872
13267,0.07053004709769649
13269,0.054158339110163406
13271,0.06731215174220567
13273,0.03679281317162795
13275,0.07818929730378885
13277,0.05118509361057565
13279,0.08439975659588597
13281,0.01304048855805428
13283,0.0325024485112251
13285,0.06570379471614596
13287,0.05073064187003973
13289,0.07145173598024862
13291,0.020313619073405897
13293,0.05695240607099268
13295,0.0722441760793088
13297,0.061002654774367324
13299,0.054316948258181515
13301,0.06916245685472727
13303,0.053825210127420135
13305,0.09587440430931793
13307,0.04801328875638569
13309,0.0778864514998658
13311,0.025224486605525412
13313,0.060755452031368125
13315,0.04968029224169991
13317,0.05232268753499922
13319,0.04402016405894579
13321,0.0686406219621151
16001,0.005513514011047797
16027,0.008663183133074752
16031,0.012212499364087187
16039,0.02930674469442955
16041,0.057204116544640665
16045,0.008510157812865604
16047,0.019139830250776778
16053,0.032645200049326084
16063,0.010022650648927418
16073,0.007701402574677047
16075,0.009415603814739722
16083,0.011420626459637543
16087,0.01155502725443058
17001,0.02758382099316929
17003,0.04003222632038272
17005,0.05226218158572126
17007,0.01434159347885043
17009,0.028082199563584053
17011,0.024939961551347194
17013,0.022567717639301807
17015,0.024143358918800744
17017,0.021769467455940633
17019,0.01768077115610657
17021,0.02040865683645561
17023,0.025964102547164816
17025,0.05218247470692879
17027,0.04341794585459896
17029,0.01976078816401482
17031,0.009535045457070552
17033,0.028200336140386344
17035,0.023144749015401533
17037,0.014606643172712881
17039,0.014593269406251172
17041,0.016666512585016814
17043,0.00691912322653403
17045,0.01918104062966481
17047,0.03239742884610772
17049,0.030855546039864023
17051,0.04715418593085706
17053,0.019360527818715115
17055,0.047804415744730114
17057,0.019195478002595277
17059,0.035364277964483715
17061,0.02895448249609529
17063,0.020462319320373137
17065,0.04569834990968045
17067,0.02931314753594084
17069,0.049381456078926876
17071,0.01408701727035215
17073,0.012526785927001769
17075,0.019745365186244264
17077,0.04331488100507132
17079,0.03253794233700523
17081,0.04080092271208649
17083,0.03223592287876924
17085,0.024428085753962978
17087,0.06103618500226356
17089,0.014579284984238388
17091,0.026894810837124576
17093,0.011088628025694547
17095,0.015099864253421002
17097,0.02517530316569433
17099,0.013129660006151525
17101,0.025717160294087868
17103,0.022516019038575568
17105,0.01864217131749531
17107,0.027242592378732604
17109,0.019431039689335225
17111,0.01881912445917293
17113,0.022612798510292045
17115,0.022778612230414767
17117,0.02995509233332726
17119,0.03243534981163052
17121,0.04022061721926243
17123,0.01650890375472196
17125,0.020103962292097242
17127,0.0376152211925193
17129,0.02683748291145469
17131,0.01207835465091306
17133,0.03305131307341184
17135,0.026183409964269693
17137,0.02249322481048011
17139,0.01505574041989535
17141,0.021203109231788777
17143,0.023703199145100377
17145,0.03920046582847733
17147,0.017947960791582108
17149,0.02274527318476912
17151,0.038444751130126985
17153,0.03921414962703975
17155,0.025317231120169564
17157,0.03100868810603207
17159,0.03759792072464897
17161,0.011746528901618569
17163,0.02466668063580699
17165,0.0361163420715019
17167,0.019254329173779054
17169,0.02124684996325024
17171,0.024536675106155474
17173,0.021068609815424
17175,0.015079100424974031
17177,0.013920776016242
17179,0.026367814579251705
17181,0.04048015008242565
17183,0.015337307444244814
17185,0.026785460973462027
17187,0.014774437184192479
17189,0.029654789661350572
17191,0.04603320880612921
17193,0.0387919105500552
17195,0.029450303849487706
17197,0.012692153354585317
17199,0.04776611327211196
17201,0.019391108562025878
17203,0.017878339765481054
18001,0.01466791883403442
18003,0.009315731794202005
18005,0.037550176631907475
18007,0.0178100646258208
18009,0.01683598167116361
18011,0.01063203908749781
18013,0.028344601642284
18015,0.010476323516624277
18017,0.013132068662935262
18019,0.04795424602866119
18021,0.01949996369572633
18023,0.012548892479128208
18025,0.04581206028130043
18027,0.020086640591397597
18029,0.03373859439219475
18031,0.020149785480344788
18033,0.005454422969368054
18035,0.019146134555479442
18037,0.0320432743461974
18039,0.008809733731699493
18041,0.028810968406807948
18043,0.04173031218160197
18045,0.014498258220998634
18047,0.028650192649799774
18049,0.01301803569174707
18051,0.027836077207829494
18053,0.010449295587420328
18055,0.022429806475010784
18057,0.010043048723318727
18059,0.01566679118428458
18061,0.05168050160776384
18063,0.0178564018872817
18065,0.021975311415029314
18067,0.012089637474781294
18069,0.014138967770388124
18071,0.046853427132776515
18073,0.022116722912440198
18075,0.022617767356248472
18077,0.04902773849940354
18079,0.03796107553696131
18081,0.026853723542434208
18083,0.023135986010066875
18085,0.014003626746034467
18087,0.011805156227923417
18089,0.020015025697191772
18091,0.005865656032839218
18093,0.03432673725900151
18095,0.013690087706346013
18097,0.022050428324403515
18099,0.010875202507303675
18101,0.021454815690178278
18103,0.013041965894955727
18105,0.02485558834233839
18107,0.015073137670246702
18109,0.02636898585902294
18111,0.018169811652781778
18113,0.012162745065962946
18115,0.03314819691570317
18117,0.040604372697639446
18119,0.029927085432483222
18121,0.027344199063333643
18123,0.022725787054776493
18125,0.026503052625620638
18127,0.01336687431758899
18129,0.022241718084574036
18131,0.016268595307749042
18133,0.022378445516945997
18135,0.020613573431033004
18137,0.035563403362197814
18139,0.022204469342826976
18141,0.011059327132508396
18143,0.04445198277159823
18145,0.02715858963466692
18147,0.022807487293699674
18149,0.010120422178175235
18151,0.013287819067725956
18153,0.018764032799479555
18155,0.03998259814476416
18157,0.011255848964996745
18159,0.012525929883994903
18161,0.02765308339490541
18163,0.030585671558610462
18165,0.025522462658985112
18167,0.02017602043971906
18169,0.013418815719857225
18171,0.01903180941700052
18173,0.020126059051223166
18175,0.044704659508394445
18177,0.025698705666229955
18179,0.013662767288590397
18181,0.01816665455346174
18183,0.011250101950769267
19001,0.023459899877657033
19003,0.038573362568784575
19005,0.0243308837271405
19007,0.05224537726161192
19009,0.019704622985815004
19011,0.018642073764863255
19013,0.014117106124359537
19015,0.016481329011714636
19017,0.019907341971434286
19019,0.021173844503279846
19021,0.03130395172642742
19023,0.018395978233586654
19025,0.030555365673650227
19027,0.022012625023746926
19029,0.021354852311570062
19031,0.014822474659715042
19033,0.022658415107786448
19035,0.026670377333373015
19037,0.018964113822166225
19039,0.055471123023309504
19041,0.020611292368698485
19043,0.016075247886821832
19045,0.020238533238287053
19047,0.029234749949055963
19049,0.0192512504247231
19051,0.03396320451154506
19053,0.049789080289202356
19055,0.023744295946430825
19057,0.022699147139061376
19059,0.022981544925924857
19061,0.01916197980098871
19063,0.01965315414558339
19065,0.019971312977027974
19067,0.014907971812428387
19069,0.019391602552410066
19071,0.01952094488443737
19073,0.01570121425112688
19075,0.014653156886967597
19077,0.01827688484983043
19079,0.02517338393181124
19081,0.020643941445654974
19083,0.017785090619180186
19085,0.01972549562612476
19087,0.036978223808576266
19089,0.02292201833669001
19091,0.014325189691914316
19093,0.029450802768563024
19095,0.02113870105095833
19097,0.01970858196862216
19099,0.01391904383200646
19101,0.048507266254249684
19103,0.02790508722843865
19105,0.026693750614677367
19107,0.031411405195269054
19109,0.019265810647187027
19111,0.03732408405419416
19113,0.021283753102571964
19115,0.02287292828742917
19117,0.04764046929962697
19119,0.03745343681426938
19121,0.019664654745735578
19123,0.030615055466840447
19125,0.033417185362046554
19127,0.01461485925130267
19129,0.022909440774171057
19131,0.02404672084156744
19133,0.03545448697309499
19135,0.05967188390186059
19137,0.022344729028567316
19139,0.01596117466447583
19141,0.02855945813573866
19143,0.030728184590825026
19145,0.027217687513961947
19147,0.021131227272753683
19149,0.024151333481521993
19151,0.02069883186467279
19153,0.016133284080895607
19155,0.026466015784852512
19157,0.01678082882227701
19159,0.0506831371220392
19161,0.036127177009277055
19163,0.01328523044639016
19165,0.01733837502836385
19167,0.03697186994960177
19169,0.017027726531719127
19171,0.013740053062215114
19173,0.04950627737359142
19175,0.02165763229429901
19177,0.03463134091736557
19179,0.032674770454077365
19181,0.02515216993673216
19183,0.04196000921291316
19185,0.07066746002712677
19187,0.012994786931359026
19189,0.020882135605791982
19191,0.022815173310354424
19193,0.03272076948993858
19195,0.018275852904114376
19197,0.021579098038100226
20001,0.05711249751021776
20003,0.04684817562081657
20005,0.05908121151447404
20007,0.04968539216787454
20009,0.04414965888491404
20011,0.04941915868251679
20013,0.0536209517793832
20015,0.02755403993955789
20017,0.04555876616354184
20019,0.0592229967899609
20021,0.10564889826381141
20023,0.029176538053527448
20025,0.020470216849898016
20027,0.027562841912760157
20029,0.03663415194615729
20031,0.05649466712866145
20033,0.03605176923932513
20035,0.07350017382683166
20037,0.06032960969970409
20039,0.03255076157685779
20041,0.06119152967358257
20043,0.03753142608266301
20045,0.03164015472444814
20047,0.0861642007396389
20049,0.023226649999848543
20051,0.06821507639079617
20053,0.035100455256018015
20055,0.010739511129789051
20057,0.009340751603641416
20059,0.04190882476574827
20061,0.02828692943018183
20063,0.025489427313934127
20065,0.02060618849030718
20067,0.006368567525343867
20069,0.00846187360517472
20071,0.04008292613024381
20073,0.04034836129892448
20075,0.012069916824679214
20077,0.05348072191224607
20079,0.043009901064209745
20081,0.0031700608112004763
20083,0.021970260637564545
20085,0.04780936204123712
20087,0.04872797409566934
20089,0.03503895479354121
20091,0.053956883325328345
20093,0.01266829688980567
20095,0.04769898991021497
20097,0.1026524609993132
20099,0.03566383862776961
20101,0.019435762409373503
20103,0.04313841621718471
20105,0.06167557876623993
20107,0.038784058001965466
20109,0.03772569759847158
20111,0.033670943269903796
20113,0.026042922977209962
20115,0.043258274509520446
20117,0.04238540595325499
20119,0.018658955192277643
20121,0.043617471146979996
20123,0.020785553797831657
20125,0.04565565995981472
20127,0.046121425121920634
20129,0.041169748095056836
20131,0.04158800066645521
20133,0.050958317766878106
20135,0.053700473362595647
20137,0.013395994387660357
20139,0.04776389424279059
20141,0.013968608155485207
20143,0.06346300333910615
20145,0.030726988114144378
20147,0.052229898777048554
20149,0.03495269053223025
20151,0.07132536892910966
20153,0.014866663757421855
20155,0.0655436368770165
20157,0.01771384343899216
20159,0.0485293883069446
20161,0.038619421924861896
20163,0.044595313187795166
20165,0.027039021703358194
20167,0.03437890309563736
20169,0.07606888404459533
20171,0.021318057569784273
20173,0.07424852955395034
20175,0.003937750039219312
20177,0.034399005904114065
20179,0.04011175675241213
20181,0.021125816704847568
20183,0.020609450139905828
20185,0.04957110784214771
20187,0.01737068372584846
20189,0.014012174207492917
20191,0.0816749380464788
20193,0.03505673153055168
20195,0.05631090841998799
20197,0.034586939951262406
20199,0.04149930551587437
20201,0.03267634852866508
20203,0.03007940356026162
20205,0.05446715446142045
20207,0.04768584439124002
20209,0.06715174193987195
21001,0.024358063319956914
21003,0.03968074270862161
21005,0.062322134746382984
21007,0.05134782108921335
21009,0.04872052112792222
21011,0.04417339147154284
21015,0.034146249205327155
21017,0.07383507877019374
21019,0.028490396169439648
21021,0.035731350822166004
21023,0.042950669672706825
21025,0.019087051556427863
21027,0.03912116269449395
21029,0.055983257233945295
21031,0.026221488046838604
21033,0.06201814783878555
21035,0.07941615048783408
21037,0.03223163985909205
21039,0.039881818554987694
21041,0.03594102219958144
21043,0.017816153499158768
21045,0.04196154453094544
21047,0.06987881536741683
21049,0.05917065269548362
21051,0.02031518388390396
21053,0.046675336739903615
21055,0.05076538771431908
21057,0.049551378716831615
21059,0.01716927486172113
21061,0.03496395285356942
21063,0.01301741324647081
21065,0.02474497618627667
21067,0.06918018436681472
21069,0.04637802183148514
21071,0.015313072654782291
21073,0.06109011372796134
21075,0.04733604248272799
21077,0.039286772005827544
21079,0.03665906653299727
21081,0.03427013099318222
21083,0.06398478026009485
21085,0.030294315372257172
21087,0.03426602829361393
21089,0.026681524836501023
21091,0.026302742262635348
21093,0.05355159758657711
21097,0.046885533204215
21099,0.04605197153008906
21101,0.028345173052908203
21103,0.05449755636294845
21105,0.04643789528572448
21107,0.036538473936485336
21109,0.04417921083834933
21111,0.05680690910224101
21113,0.0641458725370996
21115,0.01251104632974561
21117,0.04002274951044152
21119,0.010336830767466736
21121,0.012394628282603837
21123,0.05335214867846418
21125,0.029159672303859387
21127,0.019046530874532733
21129,0.029278986331522518
21135,0.025066357000442976
21137,0.0532654176625783
21139,0.07128647897862322
21141,0.05669489950923984
21143,0.06726015180318934
21145,0.05448322424884021
21147,0.021536858645235697
21149,0.024947589111941317
21151,0.039623966517417814
21153,0.0315100654287214
21155,0.04714678909147917
21157,0.05452716017719593
21161,0.031159265573160594
21163,0.053156883710983975
21165,0.01221488656544085
21167,0.06321955123007453
21169,0.04429760689253645
21171,0.04754291117780902
21173,0.043773844919582944
21175,0.01944036058983915
21177,0.041426206840913936
21179,0.05644198455345547
21181,0.056385124341944676
21183,0.020368211028881762
21185,0.04195518908708404
21187,0.02731426373638047
21189,0.042191963063982985
21191,0.042459858914437716
21197,0.04344659061128189
21199,0.02855738417265539
21201,0.03313432072368838
21203,0.040233295851792014
21205,0.01006886764207072
21207,0.05334182967757125
21209,0.07625625165398357
21211,0.06569915054018173
21213,0.06162626191480043
21215,0.05918037111685123
21217,0.04841076312930044
21219,0.060407589952207644
21221,0.06792138804255152
21223,0.04400090315757295
21225,0.02546412950479503
21227,0.04962701404699135
21229,0.07079425900179309
21231,0.038395331117433776
21233,0.037197524794019166
21235,0.019763744028145583
21237,0.034245178158165766
21239,0.07950170220788132
22001,0.06961545207947259
22003,0.05658147322353996
22005,0.03208461858947473
22009,0.07280286210155745
22011,0.05269885732371802
22013,0.03393666540499608
22015,0.061969214954808755
22017,0.07788231385415237
22021,0.028739863692454272
22025,0.033192172531218644
22027,0.04357296352536743
22029,0.03537605920468112
22031,0.025369422412146958
22033,0.04174769083919543
22035,0.03773853936639948
22037,0.05331321790609068
22039,0.0856712283693706
22041,0.0343714690064152
22043,0.0623992740926121
22045,0.04889732334918729
22047,0.07505986086209038
22055,0.039995058768197624
22057,0.03260810169521017
22063,0.034698198248442017
22065,0.022197826911191713
22067,0.058856646625677515
22069,0.03058055182986575
22073,0.037045966111309905
22077,0.045167018071147265
22079,0.05418732896334344
22081,0.057253514438643044
22083,0.03691329588810628
22091,0.09358375546621235
22097,0.054365956164436416
22099,0.05811679060799404
22103,0.05994202350423529
22105,0.0811897131109173
22107,0.050056351338161914
22111,0.054365616616603024
22113,0.031544286823787945
22117,0.06898271987442198
22121,0.0635549592282378
22123,0.02408493396489463
22125,0.041649292048364116
24001,0.02924154146011764
24003,0.03411403478654855
24005,0.0291648965763942
24009,0.04206526535624533
24011,0.03945623058015818
24013,0.042468331725577575
24015,0.037728808877850455
24017,0.05312831573824493
24019,0.03438874136156223
24021,0.04146858388116826
24023,0.030862618800480093
24025,0.03557982760891191
24027,0.04629693549406606
24029,0.0619769121767267
24031,0.05045010752163383
24033,0.033064693517087976
24035,0.05361835999237449
24037,0.043972594044259544
24039,0.0508321721392392
24041,0.040323095751346544
24043,0.04545160282956921
24045,0.04729436071499417
24047,0.04666250590611993
26001,0.0042234546003237
26005,0.015721686521993527
26007,0.02181121801019902
26009,0.02491570129403884
26011,0.005551014805249959
26015,0.023014417230994573
26017,0.003939635532241645
26019,0.024889346800483488
26021,0.017059511715340855
26023,0.022809946702288305
26025,0.022082492068462595
26027,0.019856198807318082
26029,0.03461585651261263
26031,0.02787432802584493
26035,0.024214990043283736
26037,0.015869265526744537
26041,0.027247344231527883
26043,0.03167330733010378
26045,0.01939225872232558
26047,0.02990125977700954
26049,0.008620865259145273
26051,0.012228725606861217
26055,0.02543025415281883
26057,0.011022024952122591
26059,0.014210697540381718
26063,0.016671966661571756
26065,0.01893302281662595
26067,0.014771655153137515
26069,0.017255847753531
26073,0.014523736692037152
26075,0.017692060950231542
26077,0.026704787076506562
26079,0.013193211589123455
26081,0.018448784884346845
26085,0.016029120056797515
26087,0.011898156449016553
26089,0.012278486029633514
26091,0.02391550263488629
26093,0.0202544341279031
26099,0.007671954894804539
26101,0.017455273295531204
26105,0.022029684865005245
26107,0.020987983070942084
26109,0.02861417346238274
26111,0.0042829018979351815
26113,0.02656590123966374
26115,0.015803579262594743
26117,0.017665777112479894
26119,0.01758823273250853
26121,0.025053732781603322
26123,0.02541925590933229
26125,0.02473409309021453
26127,0.015807642010253066
26129,0.013825665006288073
26133,0.021813661823738034
26135,0.0015939739788587465
26137,0.037356619267941996
26139,0.021370044325531145
26141,0.011373737074680187
26145,0.007466969068601864
26147,0.010413213792339168
26149,0.008256355650313603
26151,0.010513582000670409
26155,0.015683116517874025
26157,0.01698914465021693
26159,0.023357076959632357
26161,0.018972930925675126
26163,0.021315796008236503
26165,0.024678062878451666
27001,0.028587390378331613
27003,0.02646109574591208
27005,0.06820409318218955
27007,0.06295266548735473
27009,0.038288115734185973
27011,0.051686952215253816
27013,0.013055232220426857
27015,0.03334873451330378
27017,0.04538726439939142
27019,0.024999048524417603
27021,0.049081489484908855
27023,0.037854151551931295
27025,0.015949437289329522
27027,0.05269837848348368
27029,0.07670713729652259
27033,0.04335204958601021
27035,0.03452191897958841
27037,0.028783204375079537
27039,0.02505032567974085
27041,0.05732088825957154
27043,0.012799418001541222
27045,0.03005983642742985
27047,0.015275685926006834
27049,0.02350832580395143
27051,0.041412345157387856
27053,0.026908057327454472
27055,0.021298877428868577
27057,0.06743723668441476
27059,0.022379044509008156
27061,0.031051153233059806
27063,0.027531461576447216
27065,0.02248508135698627
27067,0.046105704657214204
27069,0.02599699054584686
27073,0.0392859503576985
27079,0.015860831601922747
27081,0.06336226239936565
27083,0.04547545239884286
27085,0.022056497586962973
27087,0.0994930322892735
27089,0.033223525530919555
27091,0.020016859745945036
27093,0.03853079039853858
27095,0.035959044331917385
27097,0.05107522320508731
27099,0.02571018659145073
27101,0.04584986435208017
27103,0.01564551582019276
27105,0.039864206107780326
27107,0.041068878330982245
27109,0.03372429567499941
27111,0.046296020055905815
27113,0.05112552995025878
27115,0.022437784760184595
27117,0.04951095687385595
27119,0.030806310206264183
27121,0.049798034560980406
27123,0.04110690946735171
27125,0.0498104178835706
27127,0.049277800861291944
27129,0.043844820067670105
27131,0.013679936408924025
27133,0.04220370111715547
27135,0.038887297765912474
27139,0.01858207976351238
27141,0.02230402694066942
27143,0.02745156676444179
27145,0.040622341321880896
27147,0.03148040141171382
27149,0.043487834284858924
27151,0.031352527220574855
27153,0.050314625380319056
27155,0.04540898975245202
27157,0.02816371613721742
27159,0.048634818808196076
27161,0.016351227785328513
27163,0.03674705010364888
27165,0.021727483181743258
27167,0.04168118265109708
27169,0.0293470180444164
27171,0.022497868853811973
27173,0.02897942149817061
28001,0.03541275814810523
28003,0.03348087448593194
28005,0.0383814937052055
28007,0.046434222583822446
28009,0.04824375700615231
28011,0.029763448285926183
28013,0.0294101024228756
28015,0.06084096983733827
28017,0.047590902097543096
28019,0.048087581427088216
28021,0.04263230542796419
28023,0.05117280490857832
28025,0.056532877881047945
28027,0.02380205031240691
28029,0.04255252817913362
28031,0.03987047248311182
28033,0.03008930672645
28035,0.0284576278089997
28037,0.06117263498758473
28039,0.06036537480465955
28041,0.04214429491510526
28043,0.06031388602570523
28045,0.03321006169024289
28047,0.052297170330148406
28049,0.042276619134423384
28051,0.038906680933459656
28053,0.03338020960713915
28055,0.03300195786162896
28057,0.02365889378399045
28059,0.07641772446602853
28061,0.05398574498399639
28063,0.06208566259701245
28065,0.045906146276750735
28067,0.05846012358531806
28069,0.06581648863729517
28071,0.03193948633407026
28073,0.04967553237158141
28075,0.04588937197930265
28077,0.05696929840546251
28079,0.08456565053683132
28081,0.04636986787461811
28083,0.042095679985657074
28085,0.0451062553236209
28087,0.06014361227124386
28089,0.040183913873346085
28091,0.04178124505379874
28093,0.04135412902132889
28095,0.04075965135715899
28097,0.02310294605234147
28099,0.0654698920374775
28101,0.04476996779290351
28103,0.0406312626839908
28105,0.054980836573961536
28107,0.034042851685216396
28109,0.029661809035562935
28111,0.046278321124285184
28113,0.03820719287759752
28115,0.041079803168812115
28117,0.04415434279031279
28119,0.028683371839012272
28121,0.038053491277778524
28123,0.03934792470943446
28125,0.029472504462711983
28127,0.05072320868985515
28129,0.026827831938716427
28131,0.07929367338683596
28133,0.007853814116836407
28135,0.03689279276920293
28137,0.043073983550791554
28139,0.04804807926153236
28141,0.049924398533139264
28143,0.0287984670761987
28145,0.033261410412640954
28147,0.0487469460223935
