GEOID,gmfd_mad,gmfd_sd
20135,0.5323,0.7852
20137,0.5874999999999999,0.9189
20139,0.40759999999999996,0.9666
20141,0.6411,0.8338
20143,0.40689999999999993,0.7384999999999999
20145,0.5937,0.8889
20147,0.5737,0.8144
20149,0.6765,0.9253
20151,0.8150999999999999,0.9875
20153,0.9499,0.9844
20155,0.9772,0.9472
20157,0.9302,0.8939
20159,0.8826,0.9567
20161,0.6274,0.8255
20163,0.5937,0.7591
20165,0.5343,0.7284999999999999
20167,0.40249999999999997,0.7722
20169,0.7606999999999999,0.8388
20171,0.8684000000000001,0.9887
20173,0.9634,0.9239999999999999
20175,0.9773,0.9986
20177,0.5539000000000001,0.9419
20179,0.9487,0.9941
20181,0.9508,0.9715
20183,0.6194,0.8184
20185,0.6729,0.9629
20187,0.9724,0.9843
20189,0.9521,0.9987
20191,0.7007,0.9196
20193,0.952,0.9988
20195,0.36739999999999995,0.6839
20197,0.6759999999999999,0.9214
20199,0.923,0.9536
20201,0.9083,0.9134
20203,0.7292000000000001,0.943
20205,0.9827,0.979
20207,0.9749,0.9902
20209,0.4828,0.8916999999999999
21001,0.5277000000000001,0.9522
21003,0.6837,0.9665
21005,0.2247,0.9322
21007,0.7711,0.9934
21009,0.6665,0.9739
21011,0.7745,0.9596
21013,0.7061999999999999,0.9959
21015,0.5882000000000001,0.8855
21017,0.5849,0.9186
21019,0.5307,0.8099000000000001
21021,0.3248,0.9212
21023,0.7644,0.975
21025,0.8785,0.9535
21027,0.5046999999999999,0.9546
21029,0.5719,0.9685
21031,0.387,0.9773
21033,0.7894,0.9885
21035,0.9625,0.9983
21037,0.9409,0.9420999999999999
21039,0.9403,0.9946
21041,0.6348,0.8853
21043,0.3537,0.8661
21045,0.48939999999999995,0.9496
21047,0.8855,0.9929
21049,0.5286,0.9098999999999999
21051,0.9313,0.9956
21053,0.7595000000000001,0.9962
21055,0.49339999999999995,0.9793
21057,0.7821,0.9916
21059,0.6314,0.9513
21061,0.5718,0.9789
21063,0.5726,0.8932
21065,0.31779999999999997,0.9294
21067,0.4355,0.8648
21069,0.8916,0.9637
21071,0.18769999999999998,0.7939
21073,0.6394,0.9045
21075,0.9085,0.9916
21077,0.4858,0.8859
21079,0.28959999999999997,0.8871
21081,0.5106999999999999,0.8925
21083,0.972,0.9979
21085,0.8077,0.9804
21087,0.6643,0.9358
21089,0.6837,0.8447
21091,0.7662,0.9577
21093,0.45419999999999994,0.9739
21095,0.3346,0.9465
21097,0.4716,0.9416
21099,0.7595000000000001,0.9686
21101,0.22529999999999994,0.88
21103,0.44699999999999995,0.9095
21105,0.9397,0.9957
21107,0.8702,0.9835
21109,0.7128,0.9707
21111,0.34939999999999993,0.9416
21113,0.7021999999999999,0.8848
21115,0.5488999999999999,0.8285
21117,0.7706,0.8997999999999999
21119,0.5518000000000001,0.8712
21121,0.9093,0.9965
21123,0.5499,0.9738
21125,0.8597,0.9839
21127,0.1542,0.8326
21129,0.7029,0.9709
21131,0.6656,0.9753000000000001
21133,0.47109999999999996,0.884
21135,0.7283999999999999,0.9559
21137,0.2903,0.9429
21139,0.6615,0.9947
21141,0.7893,0.9773
21143,0.8160000000000001,0.9967
21145,0.9845,0.9969
21147,0.9316,0.9978
21149,0.6242,0.9696
21151,0.15479999999999994,0.8979
21153,0.4849,0.8516
21155,0.54,0.9394
21157,0.9088,0.9987
21159,0.10709999999999997,0.5346
21161,0.5661,0.9867
21163,0.24039999999999995,0.9225
21165,0.5788,0.9215
21167,0.26959999999999995,0.9312
21169,0.5124,0.9621999999999999
21171,0.7539,0.9902
21173,0.6043000000000001,0.9352
21175,0.40049999999999997,0.8967
21177,0.8605,0.9881
21179,0.5698,0.9777
21181,0.6477999999999999,0.9494
21183,0.9003,0.9837
21185,0.39,0.9237
21187,0.3388,0.8893
21189,0.6264000000000001,0.9934
21191,0.6351,0.9559
21193,0.5812999999999999,0.9478
21195,0.0615,0.5597
21197,0.7181,0.9435
21199,0.477,0.9825
21201,0.7975,0.9697
21203,0.33140000000000003,0.9249
21205,0.7649,0.9277
21207,0.4789,0.9824
21209,0.4306,0.8933
21211,0.5691999999999999,0.9332
21213,0.7531,0.9689
21215,0.7026,0.9490999999999999
21217,0.5197,0.8981
21219,0.9307,0.989
21221,0.8942,0.9966
21223,0.5135000000000001,0.8922
21225,0.1612,0.8319
21227,0.5656,0.9728
21229,0.5428999999999999,0.964
21231,0.8721,0.9983
21233,0.2563,0.9248
21235,0.9295,0.997
21237,0.7544,0.9527
21239,0.6193,0.867
22001,0.7337,0.9876
22003,0.9456,0.9658
22005,0.8237,0.9973
22007,0.7975,0.9952
22009,0.8251999999999999,0.9796
22011,0.9922,0.9605
22013,0.8057,0.8618
22015,0.9188,0.9404
22017,0.7109,0.9427
22019,0.9062,0.9772
22021,0.7628,0.9097
22023,0.7633,0.9841
22025,0.8276,0.963
22027,0.9459,0.9448
22029,0.9077999999999999,0.9769
22031,0.7652,0.9074
22033,0.9278,0.9943
22035,0.9385,0.9876
22037,0.9043,0.9927
22039,0.8989,0.986
22041,0.8007,0.9828
22043,0.7794,0.9275
22045,0.9303,1.0
22047,0.9097,0.9995
22049,0.8431,0.8777
22051,0.9218,0.6869000000000001
22053,0.9143,0.9672
22055,0.7357,0.9958
22057,0.9793,0.9278
22059,0.9153,0.961
22061,0.8423,0.8864
22063,0.9065,0.9935
22065,0.9031,0.9941
22067,0.9059,0.9725
22069,0.6981999999999999,0.8415
22071,0.6643,0.7663
22073,0.8628,0.9117
22075,0.8218,0.6927
22077,0.9725,0.9919
22079,0.8834,0.9603
22081,0.7181,0.8747
22083,0.9707,0.9884
22085,0.8775,0.878
22087,0.7878000000000001,0.63
22089,0.9217,0.8821
22091,0.7988999999999999,0.9943
22093,0.7836,0.9935
22095,0.8643000000000001,0.9791
22097,0.8524,0.9927
22099,0.8833,0.9996
22101,0.9239999999999999,0.9966
22103,0.7661,0.9486
22105,0.8811,0.9908
22107,0.8137,0.9883
22109,0.8976999999999999,0.9854
22111,0.9439,0.9506
22113,0.9398,0.9976
22115,0.9667,0.8947
22117,0.6592,0.9906
22119,0.9267,0.9406
22121,0.8725,0.9965
22123,0.9446,0.9807
22125,0.9762,0.9896
22127,0.7479,0.9084
23001,0.15289999999999992,0.0015999999999999348
23003,0.36239999999999994,0.6722
23005,0.16049999999999998,0.0014999999999999458
23007,0.5461,0.16269999999999996
23009,0.028799999999999937,0.04949999999999999
23011,0.07199999999999995,0.0012999999999999678
23013,0.035499999999999976,0.04249999999999998
23015,0.03169999999999995,0.0121
23017,0.5062,0.11880000000000002
23019,0.03189999999999993,0.057699999999999974
23021,0.1321,0.2995
23023,0.2237,0.015000000000000013
23025,0.5797,0.22109999999999996
23027,0.06509999999999994,0.0050000000000000044
23029,0.17499999999999993,0.1038
23031,0.3307,0.011599999999999944
24001,0.020100000000000007,0.18469999999999998
24003,0.031399999999999983,0.007299999999999973
24005,0.025699999999999945,0.016199999999999992
24009,0.0027999999999999137,0.024499999999999966
24011,0.0031999999999999806,0.0029000000000000137
24013,0.00979999999999992,0.05569999999999997
24015,0.06389999999999996,0.0040999999999999925
24017,0.016100000000000003,0.057699999999999974
24019,0.02310000000000001,0.02189999999999992
24021,0.08860000000000001,0.08819999999999995
24023,0.36349999999999993,0.49539999999999995
24025,0.03510000000000002,0.009000000000000008
24027,0.1532,0.08809999999999996
24029,0.0014999999999999458,0.0009000000000000119
24031,0.7016,0.18689999999999996
24033,0.017000000000000015,0.05179999999999996
24035,0.0007999999999999119,0.0005999999999999339
24037,0.021100000000000008,0.07069999999999999
24039,0.692,0.15489999999999993
24041,0.0030999999999999917,0.0014999999999999458
24043,0.09519999999999995,0.04469999999999996
24045,0.6068,0.10439999999999994
24047,0.8779,0.24459999999999993
24510,0.015699999999999936,0.012499999999999956
25001,0.007799999999999918,0.0
25003,0.022299999999999986,0.0030000000000000027
25005,0.00039999999999995595,9.999999999998899e-05
25007,0.00039999999999995595,0.0004999999999999449
25009,0.009099999999999997,0.0030999999999999917
25011,0.006799999999999917,0.011099999999999999
25013,0.011199999999999988,0.0036999999999999256
25015,0.01969999999999994,0.0046999999999999265
25017,0.04730000000000001,0.0022999999999999687
25019,0.027200000000000002,0.0006999999999999229
25021,0.0007999999999999119,0.0
25023,0.0005999999999999339,9.999999999998899e-05
25025,0.0014999999999999458,9.999999999998899e-05
25027,0.01079999999999992,0.0010999999999999899
26001,0.4758,0.7629
26003,0.5406,0.7809
26005,0.8242,0.861
26007,0.10639999999999994,0.4837
26009,0.38369999999999993,0.7114
26011,0.9126,0.982
26013,0.7699,0.9271
26015,0.9763,0.9833
26017,0.9125,0.9241
26019,0.25759999999999994,0.9233
26021,0.8893,0.9679
26023,0.9986,0.9818
26025,0.9959,0.9927
26027,0.9845,0.9878
26029,0.5386,0.8815999999999999
26031,0.2257,0.5116
26033,0.7602,0.8156
26035,0.914,0.8916
26037,0.36649999999999994,0.8667
26039,0.7458,0.8128
26041,0.8323,0.9812
26043,0.47119999999999995,0.9460999999999999
26045,0.6531,0.979
26047,0.40190000000000003,0.5939
26049,0.772,0.7399
26051,0.9578,0.9276
26053,0.644,0.9955
26055,0.36,0.77
26057,0.5503,0.7911
26059,0.9655,0.9799
26061,0.5489999999999999,0.9834
26063,0.7876,0.7893
26065,0.8139000000000001,0.9503
26067,0.78,0.8935
26069,0.8597,0.9431
26071,0.17809999999999993,0.9692
26073,0.5437000000000001,0.8608
26075,0.9722999999999999,0.9759
26077,0.989,0.9923
26079,0.2657999999999999,0.8278
26081,0.9501,0.8876999999999999
26083,0.5321,0.9446
26085,0.5025,0.7377
26087,0.9811,0.5669
26089,0.49539999999999995,0.933
26091,0.6113999999999999,0.9277
26093,0.94,0.8055
26095,0.6674,0.6799999999999999
26097,0.5811999999999999,0.8418
26099,0.6725,0.2792
26101,0.6165,0.9203
26103,0.5448,0.9001
26105,0.8639,0.7599
26107,0.64,0.8622
26109,0.8505,0.9875
26111,0.7994,0.9026
26113,0.5722,0.877
26115,0.41600000000000004,0.8584
26117,0.48350000000000004,0.883
26119,0.7585999999999999,0.7376
26121,0.9857,0.7697
26123,0.5586,0.8081
26125,0.8158,0.5806
26127,0.9373,0.5983
26129,0.9238999999999999,0.9594
26131,0.6806,0.9938
26133,0.31089999999999995,0.8011
26135,0.9231,0.8348
26137,0.41059999999999997,0.5333
26139,0.9903,0.8562000000000001
26141,0.052099999999999924,0.736
26143,0.825,0.9538
26145,0.7688,0.7349
26147,0.6222,0.22960000000000003
26149,0.9965,0.9885
26151,0.6622,0.5259
26153,0.9413,0.9281
26155,0.6467,0.7486999999999999
26157,0.9133,0.8466
26159,0.8321000000000001,0.9168
26161,0.6795,0.8108
26163,0.6551,0.6041
26165,0.3012,0.8127
27001,0.5509999999999999,0.8341000000000001
27003,0.07919999999999994,0.29379999999999995
27005,0.7511,0.685
27007,0.5780000000000001,0.7446999999999999
27009,0.63,0.39269999999999994
27011,0.8549,0.42510000000000003
27013,0.3235,0.3146
27015,0.1996,0.5902000000000001
27017,0.7387,0.8511
27019,0.49649999999999994,0.1985
27021,0.29769999999999996,0.677
27023,0.3376,0.22139999999999993
27025,0.017299999999999982,0.46409999999999996
27027,0.5038,0.7846
27029,0.784,0.5823
27031,0.9289,0.9717
27033,0.22509999999999997,0.7582
27035,0.6672,0.5364
27037,0.055199999999999916,0.08089999999999997
27039,0.0023999999999999577,0.02859999999999996
27041,0.8808,0.6247
27043,0.4296,0.3882
27045,0.0013999999999999568,0.0766
27047,0.4347,0.08529999999999993
27049,0.008399999999999963,0.028100000000000014
27051,0.8455,0.6254
27053,0.16909999999999992,0.17879999999999996
27055,0.027599999999999958,0.16299999999999992
27057,0.7248,0.45519999999999994
27059,0.17389999999999994,0.4194
27061,0.7766,0.9576
27063,0.5555,0.7428
27065,0.489,0.5867
27067,0.21809999999999996,0.4324
27069,0.8152,0.42499999999999993
27071,0.7139,0.7545999999999999
27073,0.45119999999999993,0.3607
27075,0.5236000000000001,0.9938
27077,0.653,0.43879999999999997
27079,0.6215999999999999,0.1916
27081,0.6954,0.5117
27083,0.4024,0.4284
27085,0.07150000000000001,0.21550000000000002
27087,0.20889999999999997,0.6504
27089,0.9125,0.7255
27091,0.618,0.7717
27093,0.33009999999999995,0.43420000000000003
27095,0.5938,0.6078
27097,0.16849999999999998,0.4143
27099,0.021100000000000008,0.04289999999999994
27101,0.8147,0.6444
27103,0.12619999999999998,0.20689999999999997
27105,0.7188,0.6555
27107,0.7061,0.8569
27109,0.006299999999999972,0.06640000000000001
27111,0.901,0.8488
27113,0.8482000000000001,0.8353
27115,0.522,0.8396
27117,0.3318,0.3927999999999999
27119,0.8707,0.8694999999999999
27121,0.9619,0.5032
27123,0.09399999999999997,0.1532
27125,0.8694999999999999,0.8339
27127,0.44819999999999993,0.6166
27129,0.17209999999999992,0.3174
27131,0.23060000000000003,0.19289999999999996
27133,0.27479999999999993,0.4487
27135,0.43479999999999996,0.352
27137,0.6899,0.9729
27139,0.27779999999999994,0.18099999999999994
27141,0.19279999999999997,0.4577
27143,0.06240000000000001,0.2016
27145,0.4736,0.4447
27147,0.3076,0.061999999999999944
27149,0.8172,0.41300000000000003
27151,0.8829,0.3294
27153,0.8046,0.6141
27155,0.8541,0.6486000000000001
27157,0.03689999999999993,0.08239999999999992
27159,0.5366,0.6032
27161,0.4245,0.15739999999999998
27163,0.02059999999999995,0.1824
27165,0.3638,0.6323
27167,0.8142,0.8361000000000001
27169,0.08709999999999996,0.1624
27171,0.11459999999999992,0.35529999999999995
27173,0.31930000000000003,0.2865
28001,0.8427,0.9855
28003,0.9397,0.9882
28005,0.976,0.9982
28007,0.8227,0.9792
28009,0.9176,0.9959
28011,0.994,0.9163
28013,0.8706,0.9869
28015,0.7182999999999999,0.9788
28017,0.9403,0.9918
28019,0.7456,0.9772
28021,0.9871,0.995
28023,0.3046,0.945
28025,0.8692,0.9911
28027,0.7884,0.7877000000000001
28029,0.9999,0.9965
28031,0.7331,0.9908
28033,0.6191,0.9775
28035,0.5927,0.964
28037,0.9883,0.9965
28039,0.8517,0.9698
28041,0.8815999999999999,0.966
28043,0.9745,0.9806
28045,0.9037,0.8826
28047,0.5258,0.8409
28049,0.9954,0.994
28051,0.6558999999999999,0.9671
28053,0.8548,0.973
28055,0.8883,0.9836
28057,0.899,0.9943
28059,0.6766,0.8273
28061,0.6138,0.9885
28063,0.9892,0.9911
28065,0.871,0.9872
28067,0.9208,0.994
28069,0.5477,0.8434
28071,0.8449,0.9852
28073,0.7711,0.9795
28075,0.3921,0.774
28077,0.9092,0.9926
28079,0.7677,0.9793
28081,0.784,0.9924
28083,0.9111,0.962
28085,0.9878,0.9973
28087,0.9242,0.9784
28089,0.9544,0.9822
28091,0.9081,0.9852
28093,0.7313000000000001,0.9945
28095,0.9044,0.9945
28097,0.7679,0.9874
28099,0.5339,0.9539
28101,0.3568,0.9517
28103,0.6767,0.9084
28105,0.7584,0.9735
28107,0.7805,0.9394
28109,0.3809,0.9637
28111,0.7557,0.9593
28113,0.9641,0.9986
28115,0.9193,0.9923
28117,0.8828,0.9763
28119,0.7371,0.8545
28121,0.9989,0.9973
28123,0.8175,0.9888
28125,0.8226,0.9808
28127,0.9796,0.9941
28129,0.9122,0.9938
28131,0.522,0.9595
28133,0.9031,0.9408
28135,0.9812,0.9484
28137,0.20640000000000003,0.9571
28139,0.8242,0.9901
28141,0.9056,0.9804
28143,0.2249,0.9614
28145,0.7516,0.9918
28147,0.8463,0.9937
28149,0.9846,0.9926
28151,0.8535,0.9142
28153,0.8029999999999999,0.9917
28155,0.9269,0.9898
28157,0.8706,0.9883
28159,0.5678,0.9431
28161,0.9177,0.9490999999999999
28163,0.8782,0.9842
29001,0.7257,0.4395
29003,0.16699999999999993,0.632
29005,0.22249999999999992,0.7091000000000001
29007,0.26990000000000003,0.4317
29009,0.38369999999999993,0.8617
29011,0.7343999999999999,0.9492
29013,0.6155999999999999,0.9655
29015,0.4456,0.7832
29017,0.9339999999999999,0.6456
29019,0.32999999999999996,0.24539999999999995
29021,0.4618,0.7515000000000001
29023,0.9359,0.8764
29025,0.5721,0.7068
29027,0.1643,0.33619999999999994
29029,0.22860000000000003,0.9147
29031,0.7891,0.7954
29033,0.40069999999999995,0.4647
29035,0.7376,0.8149
29037,0.5259,0.9212
29039,0.991,0.9506
29041,0.9001,0.2552
29043,0.5036,0.9469
29045,0.3183,0.5838
29047,0.48360000000000003,0.7375
29049,0.47829999999999995,0.7483
29051,0.4444,0.43709999999999993
29053,0.08029999999999993,0.3153
29055,0.5703,0.5650999999999999
29057,0.5589,0.9428
29059,0.6322,0.9839
29061,0.1401,0.6309
29063,0.2439,0.7203999999999999
29065,0.3899,0.7253000000000001
29067,0.7222,0.9563
29069,0.9514,0.9875
29071,0.9665,0.3093
29073,0.4111,0.33619999999999994
29075,0.11029999999999995,0.5479
29077,0.8009,0.9653
29079,0.29910000000000003,0.5433
29081,0.2147,0.4465
29083,0.42710000000000004,0.8432
29085,0.7684,0.9478
29087,0.15139999999999998,0.7005
29089,0.27859999999999996,0.2066
29091,0.7723,0.9674
29093,0.2207,0.5417000000000001
29095,0.4505,0.8775999999999999
29097,0.5727,0.9467
29099,0.7314,0.6361
29101,0.5588,0.4797
29103,0.5903,0.3899
29105,0.7288,0.9711
29107,0.4937,0.4185
29109,0.5889,0.9524
29111,0.47909999999999997,0.5608
29113,0.43320000000000003,0.41189999999999993
29115,0.9454,0.5591999999999999
29117,0.7507,0.6622
29119,0.6995,0.9198
29121,0.5189999999999999,0.3062
29123,0.7517,0.6571
29125,0.30989999999999995,0.6313
29127,0.33340000000000003,0.5465
29129,0.6649,0.46529999999999994
29131,0.21209999999999996,0.8229
29133,0.8583000000000001,0.9836
29135,0.14939999999999998,0.39149999999999996
29137,0.10759999999999992,0.4113
29139,0.030100000000000016,0.28689999999999993
29141,0.1856,0.6787
29143,0.7798,0.9195
29145,0.5927,0.9278
29147,0.1652,0.6075999999999999
29149,0.7684,0.9522
29151,0.11399999999999999,0.3952
29153,0.7872,0.9716
29155,0.8023,0.9537
29157,0.8634,0.723
29159,0.12659999999999993,0.3669
29161,0.5921000000000001,0.6365000000000001
29163,0.35860000000000003,0.4776
29165,0.3903,0.7914
29167,0.9449,0.9764
29169,0.5773999999999999,0.9126
29171,0.9003,0.6233
29173,0.3086,0.4962
29175,0.43499999999999994,0.23429999999999995
29177,0.46699999999999997,0.5671999999999999
29179,0.3418,0.6683
29181,0.8152,0.8494
29183,0.5956,0.39259999999999995
29185,0.7888,0.9467
29186,0.5670999999999999,0.7198
29187,0.5375,0.5803
29189,0.4263,0.5264
29195,0.2309,0.2601
29197,0.7034,0.41459999999999997
29199,0.7394000000000001,0.43709999999999993
29201,0.9028,0.886
29203,0.8646,0.9003
29205,0.6940999999999999,0.4246
29207,0.6773,0.8021
29209,0.7213,0.8817
29211,0.9702,0.6784
29213,0.7067,0.9303
29215,0.4032,0.9206
29217,0.8876999999999999,0.9511
29219,0.46499999999999997,0.1341
29221,0.5506,0.392
29223,0.8284,0.7458
29225,0.6108,0.976
29227,0.2639,0.6068
29229,0.46329999999999993,0.9568
29510,0.1856,0.5958
30001,0.7464999999999999,0.6239
30003,0.1713,0.3489
30005,0.8538,0.6279
30007,0.8744000000000001,0.9144
30009,0.4878,0.9177
30011,0.44799999999999995,0.7933
30013,0.0816,0.5918
30015,0.3295,0.49859999999999993
30017,0.43209999999999993,0.5765
30019,0.19219999999999993,0.7785
30021,0.261,0.791
30023,0.8180000000000001,0.762
30025,0.7595000000000001,0.8581
30027,0.4567,0.8368
30029,0.3369,0.7609
30031,0.991,0.9958
30033,0.7797000000000001,0.6837
30035,0.355,0.6371
30037,0.36839999999999995,0.7077
30039,0.7312000000000001,0.8253
30041,0.6186,0.20340000000000003
30043,0.30589999999999995,0.7831
30045,0.7425999999999999,0.9593
30047,0.33399999999999996,0.9205
30049,0.49739999999999995,0.4061
30051,0.6097,0.20609999999999995
30053,0.3524999999999999,0.8771
30055,0.04389999999999994,0.5907
30057,0.8943,0.9655
30059,0.4887,0.9362
30061,0.9896,0.9946
30063,0.7489,0.9328
30065,0.09899999999999998,0.5058
30067,0.9744,0.9985
30069,0.17979999999999996,0.8349
30071,0.7801,0.9536
30073,0.6625,0.30099999999999993
30075,0.5342,0.6791
30077,0.3718,0.6092
30079,0.42799999999999994,0.6531
30081,0.9821,0.9733
30083,0.31020000000000003,0.7888
30085,0.21439999999999992,0.6628000000000001
30087,0.4094,0.48429999999999995
30089,0.7074,0.9788
30091,0.22249999999999992,0.5722
30093,0.5584,0.6119
30095,0.28500000000000003,0.944
30097,0.5022,0.9222
30099,0.7050000000000001,0.32430000000000003
30101,0.6573,0.33129999999999993
30103,0.04159999999999997,0.3042
30105,0.24239999999999995,0.6667000000000001
30107,0.20099999999999996,0.9674
30109,0.2349,0.8005
30111,0.027899999999999925,0.14200000000000002
31001,0.7619,0.8462000000000001
31003,0.7001,0.9359999999999999
31005,0.6867,0.9601
31007,0.18079999999999996,0.7999
31009,0.8976,0.7295
31011,0.6978,0.8834
31013,0.8865,0.9598
31015,0.3971,0.8253
31017,0.8679,0.6472
31019,0.7202999999999999,0.7709
31021,0.9356,0.47550000000000003
31023,0.21899999999999997,0.38680000000000003
31025,0.23839999999999995,0.5609
31027,0.28469999999999995,0.9133
31029,0.8190999999999999,0.9549
31031,0.6343,0.6588
31033,0.8653,0.99
31035,0.688,0.8089
31037,0.6697,0.4406
31039,0.7389,0.6401
31041,0.9992,0.9016
31043,0.5655,0.8613999999999999
31045,0.6404,0.8745
31047,0.9992,0.9611
31049,0.5076,0.9831
31051,0.26539999999999997,0.8717
31053,0.8896,0.4645
31055,0.4595,0.25949999999999995
31057,0.8743,0.9608
31059,0.8476,0.8549
31061,0.6344000000000001,0.8203
31063,0.9891,0.989
31065,0.9916,0.9249
31067,0.7754,0.9565
31069,0.6423,0.9892
31071,0.4747,0.7724
31073,0.9796,0.9529
31075,0.5934999999999999,0.8996999999999999
31077,0.8791,0.8809
31079,0.784,0.845
31081,0.26339999999999997,0.6734
31083,0.8282,0.8392
31085,0.9307,0.9512
31087,0.9811,0.9692
31089,0.2825,0.8041
31091,0.7994,0.6859
31093,0.6194999999999999,0.8533
31095,0.9907,0.9598
31097,0.5152,0.9455
31099,0.621,0.7618
31101,0.7456,0.9772
31103,0.6396999999999999,0.5981
31105,0.6499999999999999,0.8951
31107,0.7305999999999999,0.967
31109,0.3588,0.8256
31111,0.974,0.9835
31113,0.8895,0.9154
31115,0.9733,0.8029999999999999
31117,0.6342,0.9004
31119,0.6835,0.8378
31121,0.14329999999999998,0.7512
31123,0.7871,0.9796
31125,0.3125,0.806
31127,0.31199999999999994,0.8294
31129,0.9575,0.9244
31131,0.32719999999999994,0.7581
31133,0.7461,0.9677
31135,0.8486,0.9583
31137,0.9806,0.7644
31139,0.32299999999999995,0.9561
31141,0.6799999999999999,0.6952
31143,0.5561,0.6393
31145,0.9953,0.9836
31147,0.43099999999999994,0.8841
31149,0.5823,0.7426999999999999
31151,0.806,0.8879
31153,0.2781,0.28200000000000003
31155,0.3326,0.43179999999999996
31157,0.2751,0.7398
31159,0.692,0.5952999999999999
31161,0.567,0.9394
31163,0.8927,0.8639
31165,0.4787,0.9215
31167,0.6692,0.6954
31169,0.9939,0.9435
31171,0.8806,0.7070000000000001
31173,0.6568,0.7594
31175,0.9398,0.8864
31177,0.8326,0.30169999999999997
31179,0.37,0.881
31181,0.6237999999999999,0.8976
31183,0.6781999999999999,0.8483
31185,0.31930000000000003,0.5607
32001,0.061899999999999955,0.1643
32003,0.0012999999999999678,0.0010999999999999899
32005,0.6221,0.2207
32007,0.08109999999999995,0.4458
32009,0.24959999999999993,0.010299999999999976
32011,0.6161,0.5009
32013,0.18579999999999997,0.2551
32015,0.3899,0.2922
32017,0.7345999999999999,0.3792
32019,0.6941999999999999,0.4013
32021,0.889,0.3517
32023,0.13649999999999995,0.08460000000000001
32027,0.42789999999999995,0.09689999999999999
32029,0.237,0.06619999999999993
32031,0.32530000000000003,0.35419999999999996
32033,0.47939999999999994,0.7438
32510,0.5956,0.24629999999999996
33001,0.28079999999999994,0.3923
33003,0.15699999999999992,0.37659999999999993
33005,0.058499999999999996,0.06229999999999991
33007,0.09739999999999993,0.4799
33009,0.05369999999999997,0.18189999999999995
33011,0.10229999999999995,0.04630000000000001
33013,0.22449999999999992,0.19199999999999995
33015,0.07529999999999992,0.09189999999999998
33017,0.24119999999999997,0.15459999999999996
33019,0.07279999999999998,0.0484
34001,0.018000000000000016,0.0045999999999999375
34003,0.1069,0.0006999999999999229
34005,0.050799999999999956,0.0043999999999999595
34007,0.3176,0.006000000000000005
34009,0.3073,0.16069999999999995
34011,0.2713,0.006099999999999994
34013,0.14589999999999992,0.0007999999999999119
34015,0.5137,0.0044999999999999485
34017,0.06119999999999992,0.0005999999999999339
34019,0.5879,0.028299999999999992
34021,0.13049999999999995,0.01539999999999997
34023,0.04289999999999994,0.0035999999999999366
34025,0.01629999999999998,0.0030000000000000027
34027,0.1724,0.0049000000000000155
34029,0.09009999999999996,0.0016999999999999238
34031,0.03269999999999995,0.0010999999999999899
34033,0.29699999999999993,0.0020999999999999908
34035,0.19779999999999998,0.01079999999999992
34037,0.021599999999999953,0.0030000000000000027
34039,0.04859999999999998,0.0019000000000000128
34041,0.3094,0.019000000000000017
35001,0.33819999999999995,0.5543
35003,0.7951,0.9708
35005,0.49670000000000003,0.8128
35006,0.4779,0.42679999999999996
35007,0.7877000000000001,0.9035
35009,0.7424999999999999,0.997
35011,0.6578999999999999,0.8868
35013,0.6089,0.9949
35015,0.36119999999999997,0.7628
35017,0.7974,0.9982
35019,0.9142,0.9966
35021,0.6294,0.9754
35023,0.2308,0.9767
35025,0.499,0.9438
35027,0.8794,0.9983
35028,0.7939,0.9285
35029,0.30279999999999996,0.9116
35031,0.5224,0.1553
35033,0.6424,0.9225
35035,0.9923,0.9971
35037,0.9543,0.991
35039,0.6194999999999999,0.8544
35041,0.8826,0.9912
35043,0.5088999999999999,0.7438
35045,0.32309999999999994,0.016599999999999948
35047,0.9605,0.9952
35049,0.8029999999999999,0.9788
35051,0.8842,0.9974
35053,0.939,0.9849
35055,0.48239999999999994,0.9187
35057,0.9409,0.9934
35059,0.6494,0.9923
35061,0.5081,0.4616
36001,0.00039999999999995595,0.0011999999999999789
36003,0.006099999999999994,0.09129999999999994
36005,0.08219999999999994,0.0020000000000000018
36007,0.04720000000000002,0.06659999999999999
36009,0.055499999999999994,0.2108
36011,0.242,0.17079999999999995
36013,0.028699999999999948,0.4175
36015,0.011299999999999977,0.024799999999999933
36017,0.06489999999999996,0.09129999999999994
36019,0.0035999999999999366,0.026100000000000012
36021,0.03720000000000001,0.0011999999999999789
36023,0.08629999999999993,0.08779999999999999
36025,0.0121,0.03499999999999992
36027,0.4579,0.0011999999999999789
36029,0.4292,0.7011000000000001
36031,0.139,0.09770000000000001
36033,0.033399999999999985,0.27849999999999997
36035,0.06669999999999998,0.035499999999999976
36037,0.10270000000000001,0.3832
36039,0.0013999999999999568,0.005199999999999982
36041,0.5213,0.17759999999999998
36043,0.33819999999999995,0.3278
36045,0.7852,0.4385
36047,0.10980000000000001,0.0010999999999999899
36049,0.4114,0.4042
36051,0.05889999999999995,0.33740000000000003
36053,0.09489999999999998,0.10449999999999993
36055,0.3003,0.5029
36057,0.026699999999999946,0.036799999999999944
36059,0.6676,0.00869999999999993
36061,0.06209999999999993,0.0015999999999999348
36063,0.4064,0.6595
36065,0.13529999999999998,0.15389999999999993
36067,0.07929999999999993,0.04949999999999999
36069,0.031200000000000006,0.22529999999999994
36071,0.04830000000000001,0.0023999999999999577
36073,0.2911,0.4236
